District,County,Route,Road_Name,Begin_MP,End_MP,Comments,Reported_On,End_Date,Route_Link
1,McCracken,KY-994,OLD MAYFIELD RD,2.5,2.5,Roadway blocked due to flooding. Updates as available.,2023-02-16 08:42:25,2023-02-16 17:00:00,https://goky.ky.gov/?lat=36.976998&lng=-88.616255&zoom=14KY-994
1,McCracken,KY-994,OLD MAYFIELD RD,2.7,2.7,"Roadway blocked due to flooding, Seek alternate route.",2023-01-03 00:29:27,2023-01-03 16:52:01,https://goky.ky.gov/?lat=36.979655&lng=-88.616874&zoom=14KY-994
1,McCracken,KY-994,OLD MAYFIELD RD,3.7,3.7,Roadway blocked due to flooding. Updates as available.,2023-02-16 08:42:23,2023-02-16 17:00:00,https://goky.ky.gov/?lat=36.993133&lng=-88.622001&zoom=14KY-994
1,McCracken,KY-994,OLD MAYFIELD RD,3.7,3.7,Both directions all lanes blocked. Updates as available,2023-02-16 08:42:23,2023-02-16 16:36:01,https://goky.ky.gov/?lat=36.993133&lng=-88.622001&zoom=14KY-994
1,McCracken,KY-994,OLD MAYFIELD RD,5.5,5.7,Roadway blocked due to flooding. Updates as available.,2022-02-17 11:46:00,2022-04-13 21:58:01,https://goky.ky.gov/?lat=37.016832&lng=-88.628839&zoom=14
1,McCracken,KY-994,OLD MAYFIELD RD,5.5,5.7,Blocked due to flooding in the area.,2022-02-17 11:46:00,2022-02-22 15:32:01,https://goky.ky.gov/?lat=37.016832&lng=-88.628839&zoom=14
1,McCracken,KY-994,OLD MAYFIELD RD,5.5,5.7,Road blocked due to flooding. Updates as available.,2022-02-22 10:22:00,2022-02-22 15:42:01,https://goky.ky.gov/?lat=37.016832&lng=-88.628839&zoom=14
1,McCracken,KY-994,OLD MAYFIELD RD,5.5,5.7,Roadway blocked due to flooding. Updates as available.,2023-03-03 06:45:52,2023-07-20 06:38:01,https://goky.ky.gov/?lat=37.01567&lng=-88.627738&zoom=14KY-994
1,McCracken,KY-994,OLD MAYFIELD RD,5.5,5.7,Road blocked due to flooding. Updates as available.,2023-03-03 06:45:52,2023-03-05 17:48:00,https://goky.ky.gov/?lat=37.01567&lng=-88.627738&zoom=14KY-994
1,McCracken,KY-994,OLD MAYFIELD RD,5.5,5.7,Road blocked due to flooding at this location.,2023-03-03 08:33:39,2023-03-03 13:26:00,https://goky.ky.gov/?lat=37.01567&lng=-88.627738&zoom=14KY-994
1,McCracken,KY-994,OLD MAYFIELD RD,5.5,5.7,,2023-07-19 10:59:01,2023-07-19 15:40:01,https://goky.ky.gov/?lat=37.01567&lng=-88.627738&zoom=14KY-994
1,McCracken,KY-994,OLD MAYFIELD RD,5.7,5.7,"Roadway blocked due to flooding, Seek alternate route.",2023-01-03 00:25:57,2023-01-03 16:52:01,https://goky.ky.gov/?lat=37.017386&lng=-88.629316&zoom=14KY-994
1,McCracken,KY-996,METROPOLIS LAKE RD,2.8,3.8,Road blocked due to flooding at this location.,2023-03-03 08:37:10,2023-03-04 07:40:00,https://goky.ky.gov/?lat=37.056317&lng=-88.811083&zoom=14KY-996
1,McCracken,KY-996,METROPOLIS LAKE RD,2.8,3.6,Roadway blocked due to flooding. Updates as available.,2023-07-19 15:44:36,2023-07-20 10:06:00,https://goky.ky.gov/?lat=37.056317&lng=-88.811083&zoom=14KY-996
1,McCracken,KY-996,METROPOLIS LAKE RD,3.0,3.0,KY 996/Old Hinkleville Rd has Water Over Road signs posted near 3 mile marker immediately east of the KY 726/McKindree Church Rd intersection,2024-01-12 18:14:19,2024-01-12 18:26:01,https://goky.ky.gov/?lat=37.056831&lng=-88.807456&zoom=14KY-996
1,McCracken,US-45,HC MATHIS DR,11.7,11.7,Roadway blocked due to flooding. Updates as available.,2023-07-19 09:26:15,2023-07-19 18:22:01,https://goky.ky.gov/?lat=37.092597&lng=-88.632133&zoom=14US-45
1,McCracken,US-45,HC MATHIS DR,11.7,11.7,,2023-07-19 09:26:15,2023-07-19 16:14:00,https://goky.ky.gov/?lat=37.092597&lng=-88.632133&zoom=14US-45
1,McCracken,US-45,JACKSON ST,9.6,9.6,"Roadway blocked due to flooding, Seek alternate route.",2023-01-03 00:02:57,2023-01-03 16:26:00,https://goky.ky.gov/?lat=37.066345&lng=-88.63219&zoom=14US-45
1,McCracken,US-45,JACKSON ST,9.6,9.6,Roadway blocked due to flooding. Updates as available.,2022-02-17 11:38:00,2022-02-18 07:22:01,https://goky.ky.gov/?lat=37.06653&lng=-88.631713&zoom=14
1,McCracken,US-45,JACKSON ST,9.6,9.6,Blocked due to flooding in the area.,2022-02-17 11:38:00,2022-02-17 14:52:01,https://goky.ky.gov/?lat=37.06653&lng=-88.631713&zoom=14
1,McCracken,US-45,S 28TH ST,10.0,10.0,,2023-07-19 09:31:05,2023-07-19 16:16:00,https://goky.ky.gov/?lat=37.069862&lng=-88.628869&zoom=14US-45
1,McCracken,US-45,US-45,3.8,3.8,U.S. 45/North 8th Street has Water Over Road signs posted at the 3.8mm between Ellis Street and Northview Street,2024-01-12 18:17:23,2024-01-12 18:26:01,https://goky.ky.gov/?lat=36.997052&lng=-88.675301&zoom=14US-45
1,McCracken,US-60,JACKSON ST,13.5,14.4,Road blocked due to flooding at this location.,2023-03-03 10:01:08,2023-03-03 22:16:01,https://goky.ky.gov/?lat=37.068771&lng=-88.626182&zoom=14US-60
1,Trigg,KY-128,WALLONIA RD,6.0,6.0,Road blocked due to flooding.  Updates as available.,2023-08-27 17:03:28,2023-08-28 22:24:00,https://goky.ky.gov/?lat=36.936852&lng=-87.734269&zoom=14KY-128
1,Trigg,KY-1507,BAREFIELD RD,0.1,1.0,Roadway blocked due to flooding. Updates as available.,2023-03-25 11:50:08,2023-03-27 20:46:01,https://goky.ky.gov/?lat=36.90047&lng=-87.710347&zoom=14KY-1507
1,Trigg,KY-1507,BAREFIELD RD,0.1,1.0,Road blocked due to flooding. Seek alternate route.,2023-03-25 11:50:08,2023-03-27 15:36:01,https://goky.ky.gov/?lat=36.90047&lng=-87.710347&zoom=14KY-1507
1,Trigg,KY-1507,BAREFIELD RD,0.9,1.1,Both directions all lanes blocked between KY 958/Montgomery Rd and KY 128/Wallonia Road. Seek alternate route.,2023-01-03 08:20:14,2023-01-03 17:36:00,https://goky.ky.gov/?lat=36.911512&lng=-87.70703&zoom=14KY-1507
1,Trigg,KY-1507,BAREFIELD RD,0.9,1.1,Roadway blocked due to flooding. Updates as available.,2023-01-03 08:20:14,2023-01-05 16:26:00,https://goky.ky.gov/?lat=36.911512&lng=-87.70703&zoom=14KY-1507
1,Trigg,KY-1507,BAREFIELD RD,1.0,1.0,Roadway blocked due to flooding.  Updates as available.,2023-08-27 16:58:09,2023-08-29 09:56:00,https://goky.ky.gov/?lat=36.912897&lng=-87.706762&zoom=14KY-1507
1,Trigg,KY-164,ROARING SPG RD,18.0,22.0,Roadway blocked due to flooding. Updates as available.,2022-02-17 19:00:00,2022-02-17 20:10:00,https://goky.ky.gov/?lat=36.718872&lng=-87.773581&zoom=14
1,Trigg,KY-272,CALEDONIA RD,5.6,5.6,"Blocked between Cliffwood Dr. and Glenwood Mill Rd. Motorists may detour via KY 139 (South Rd), US 68 and KY 1585 (South Montgomery Rd).",2022-01-10 14:46:00,2022-01-14 16:46:01,https://goky.ky.gov/?lat=36.839937&lng=-87.783147&zoom=14
1,Trigg,KY-272,CALEDONIA RD,5.6,5.6,Blocked due to a sinkhole in the area.,2022-01-10 14:46:00,2022-01-10 15:52:01,https://goky.ky.gov/?lat=36.839937&lng=-87.783147&zoom=14
1,Trigg,KY-276,ROCKY RIDGE RD,11.5,11.5,The roadway is expected to remain closed until sometime Thursday afternoon.,2022-05-09 12:57:00,2022-05-09 15:44:11,https://goky.ky.gov/?lat=36.910859&lng=-87.759915&zoom=14
2,Caldwell,KY-126,KY-126,0.9,1.0,Open with high water.,2023-01-03 12:47:41,2023-01-03 16:56:01,https://goky.ky.gov/?lat=36.985743&lng=-87.775001&zoom=14KY-126
2,Caldwell,KY-128,KY-128,3.3,3.3,Road blocked due to flooding. Updates as available.,2022-04-06 20:19:00,2022-04-09 20:18:00,https://goky.ky.gov/?lat=37.040055&lng=-87.836682&zoom=14
2,Caldwell,KY-293,N JEFFERSON ST,6.3,6.2,Both Directions Blocked Between McGoodwin St. and Green St.,2022-08-10 20:27:26,2022-08-15 11:26:00,https://goky.ky.gov/?lat=37.115287&lng=-87.877974&zoom=14KY-293
2,Caldwell,KY-91,MARION RD,14.0,23.3,Roadway blocked due to flooding. Updates as available.,2023-02-16 10:22:43,2023-02-17 19:30:01,https://goky.ky.gov/?lat=37.142345&lng=-87.909811&zoom=14KY-91
2,Christian,KY-115,PEMBROKE-OAK GROVE RD,1.0,2.0,Roadway blocked due to flooding.  Updates as available.,2023-08-27 16:19:19,2023-08-28 10:46:01,https://goky.ky.gov/?lat=36.655362&lng=-87.413784&zoom=14KY-115
2,Christian,KY-1338,COLLINS BRIDGE RD,3.1,3.1,Roadway blocked due to flooding. Updates as available.,2022-04-13 13:18:00,2022-04-17 17:58:01,https://goky.ky.gov/?lat=37.11678&lng=-87.622314&zoom=14
2,Christian,KY-1338,COLLINS BRIDGE RD,3.1,3.1,Road blocked due to flooding. Updates as available.,2022-04-15 18:46:00,2022-04-16 15:22:01,https://goky.ky.gov/?lat=37.11671&lng=-87.622297&zoom=14
2,Christian,KY-1453,ELMO RD,0.0,4.0,Road blocked due to flooding. Updates as available.,2022-07-28 16:31:00,2022-07-29 09:08:01,https://goky.ky.gov/?lat=36.711064&lng=-87.431808&zoom=14
2,Christian,KY-1453,ELMO RD,1.0,2.0,Roadway blocked due to flooding. Updates as available.,2023-08-27 16:14:05,2023-09-05 11:02:01,https://goky.ky.gov/?lat=36.717738&lng=-87.444944&zoom=14KY-1453
2,Christian,KY-164,NEWSTEAD RD,1.0,2.0,Roadway blocked due to flooding.  Updates as available.,2023-08-27 16:39:12,2023-08-28 10:46:01,https://goky.ky.gov/?lat=36.763928&lng=-87.66065&zoom=14KY-164
2,Christian,KY-164,NEWSTEAD RD,8.0,9.0,Roadway blocked due to flooding.  Updates as available.,2023-08-27 16:44:37,2023-08-28 10:46:01,https://goky.ky.gov/?lat=36.838474&lng=-87.580248&zoom=14KY-164
2,Christian,KY-272,JULIEN RD,3.0,6.0,Roadway blocked due to flooding.  Updates as available.,2023-08-27 16:49:47,2023-08-28 15:04:01,https://goky.ky.gov/?lat=36.838267&lng=-87.623569&zoom=14KY-272
2,Christian,KY-272,JULIEN RD,3.0,4.0,Roadway blocked due to flooding.  Updates as available.,2023-08-27 16:49:47,2023-09-05 11:02:01,https://goky.ky.gov/?lat=36.838267&lng=-87.623569&zoom=14KY-272
2,Christian,KY-3186,TOBACCO RD,0.1,1.0,Road blocked due to flooding.  Updates as available.,2023-08-27 16:26:28,2023-08-28 10:48:01,https://goky.ky.gov/?lat=36.878349&lng=-87.670157&zoom=14KY-3186
2,Christian,US-41,MADISONVILLE RD,30.0,31.6,Blocked due to flooding in the area.,2022-02-18 07:28:00,2022-02-18 10:04:01,https://goky.ky.gov/?lat=37.116348&lng=-87.48023&zoom=14
2,Daviess,KY-140,KY-140 WEST,1.0,2.0,Road blocked due to flooding. Updates as available,2022-07-29 09:08:00,2022-07-29 14:36:01,https://goky.ky.gov/?lat=37.595571&lng=-87.135476&zoom=14
2,Daviess,KY-142,KY-142,4.0,5.0,All lanes blocked due to flooding. Seek alternate route.,2023-02-17 11:15:17,2023-02-17 17:20:01,https://goky.ky.gov/?lat=37.706695&lng=-86.998093&zoom=14KY-142
2,Daviess,KY-142,KY-142,4.4,5.8,Road blocked due to flooding. Seek alternate route.,2023-03-25 09:41:34,2023-03-27 11:22:00,https://goky.ky.gov/?lat=37.71215&lng=-86.9975&zoom=14KY-142
2,Daviess,KY-2127,TODD BRIDGE RD,0.1,1.0,All lanes blocked due to flooding. Seek alternate route.,2023-02-17 11:14:09,2023-02-17 17:20:01,https://goky.ky.gov/?lat=37.633879&lng=-87.177042&zoom=14KY-2127
2,Daviess,KY-2127,TODD BRIDGE RD,0.1,1.0,Road blocked due to flooding at this location.,2023-03-03 13:15:59,2023-03-04 15:26:01,https://goky.ky.gov/?lat=37.633879&lng=-87.177042&zoom=14KY-2127
2,Daviess,KY-2127,TODD BRIDGE RD,0.1,1.0,Roadway blocked due to flooding. Updates as available.,2023-03-03 13:15:59,2023-03-09 06:18:01,https://goky.ky.gov/?lat=37.633879&lng=-87.177042&zoom=14KY-2127
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Roadway blocked due to flooding. Updates as available.,2022-01-02 21:00:00,2022-04-19 08:12:01,https://goky.ky.gov/?lat=37.679994&lng=-87.093963&zoom=14
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Road blocked due to flooding. Updates as available.,2022-02-04 19:18:00,2022-08-02 12:34:01,https://goky.ky.gov/?lat=37.679994&lng=-87.093963&zoom=14
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Blocked due to flooding in the area.,2022-02-18 10:06:00,2022-04-14 14:54:00,https://goky.ky.gov/?lat=37.679994&lng=-87.093963&zoom=14
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Roadway blocked due to flooding in the area. Updates as available.,2022-03-07 11:48:00,2022-03-09 14:28:00,https://goky.ky.gov/?lat=37.679994&lng=-87.093963&zoom=14
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Road blocked due to flooding. Updates as available,2022-07-29 14:39:00,2022-07-29 17:26:00,https://goky.ky.gov/?lat=37.679994&lng=-87.093963&zoom=14
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Roadway blocked due to flooding. Updates as available.,2023-01-05 11:17:15,2023-01-06 11:22:00,https://goky.ky.gov/?lat=37.67688&lng=-87.101148&zoom=14KY-298
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,All lanes blocked due to flooding. Seek alternate route.,2023-02-17 11:12:17,2023-02-17 21:14:00,https://goky.ky.gov/?lat=37.67688&lng=-87.101148&zoom=14KY-298
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Road blocked due to flooding.  Updates as available.,2023-02-17 11:12:17,2023-02-21 09:48:00,https://goky.ky.gov/?lat=37.67688&lng=-87.101148&zoom=14KY-298
2,Daviess,KY-298,HILL BRIDGE RD,2.0,2.5,Road blocked due to flooding. Seek alternate route.,2023-03-25 09:41:32,2023-03-27 15:34:02,https://goky.ky.gov/?lat=37.67688&lng=-87.101148&zoom=14KY-298
2,Daviess,KY-298,HILL BRIDGE RD,2.0,2.5,Roadway blocked due to flooding. Updates as available. ,2023-03-25 09:41:32,2023-03-30 10:06:02,https://goky.ky.gov/?lat=37.67688&lng=-87.101148&zoom=14KY-298
2,Daviess,KY-762,KY-762,0.0,1.0,Roadway blocked due to flooding. Updates as available.,2022-01-02 21:00:00,2022-04-15 12:48:01,https://goky.ky.gov/?lat=37.634446&lng=-86.939792&zoom=14
2,Daviess,KY-762,KY-762,0.0,1.0,Blocked due to flooding in the area.,2022-02-18 10:06:00,2022-04-14 14:54:00,https://goky.ky.gov/?lat=37.634446&lng=-86.939792&zoom=14
2,Daviess,KY-762,KY-762,0.0,1.0,Road blocked due to flooding. Updates as available.,2022-02-18 10:06:00,2022-02-19 13:08:01,https://goky.ky.gov/?lat=37.634446&lng=-86.939792&zoom=14
2,Daviess,KY-762,KY-762,0.1,1.0,Roadaway blocked due to flooding. Updates as available. ,2023-01-03 09:04:25,2023-01-05 16:10:00,https://goky.ky.gov/?lat=37.629098&lng=-86.94232&zoom=14KY-762
2,Daviess,KY-762,KY-762,0.1,1.0,Both directions all lanes blocked. Seek alternate route.,2023-01-03 09:04:25,2023-01-03 16:56:01,https://goky.ky.gov/?lat=37.629098&lng=-86.94232&zoom=14KY-762
2,Daviess,KY-762,KY-762,0.1,1.0,Roadway blocked due to flooding. Updates as available.,2023-02-16 10:26:17,2023-03-08 10:02:02,https://goky.ky.gov/?lat=37.629098&lng=-86.94232&zoom=14KY-762
2,Daviess,KY-762,KY-762,0.1,1.0,Road blocked due to flooding at this location.,2023-03-03 13:15:00,2023-03-04 15:26:01,https://goky.ky.gov/?lat=37.629098&lng=-86.94232&zoom=14KY-762
2,Daviess,KY-762,KY-762,0.1,0.6,Road blocked due to flooding. Seek alternate route.,2023-03-25 09:41:30,2023-03-27 11:22:00,https://goky.ky.gov/?lat=37.629098&lng=-86.94232&zoom=14KY-762
2,Daviess,KY-762,KY-762,0.1,1.0,Road blocked due to flooding.  Updates as available.,2023-06-29 21:07:41,2023-07-01 21:36:00,https://goky.ky.gov/?lat=37.629098&lng=-86.94232&zoom=14KY-762
2,Hancock,KY-2181,KY-2181,4.0,5.0,Roadway blocked due to flooding. Updates as available.,2023-03-03 13:16:55,2023-03-09 12:18:00,https://goky.ky.gov/?lat=37.803246&lng=-86.800289&zoom=14KY-2181
2,Hancock,KY-2181,KY-2181,4.0,5.0,Road blocked due to flooding at this location.,2023-03-03 13:16:55,2023-03-04 15:28:01,https://goky.ky.gov/?lat=37.803246&lng=-86.800289&zoom=14KY-2181
2,Hancock,KY-2181,PELLVILLE ST,11.7,0.1,Road blocked due to flooding.  Updates as available.,2023-06-29 21:12:41,2023-07-03 15:30:01,https://goky.ky.gov/?lat=37.898048&lng=-86.755895&zoom=14KY-2181
2,Hancock,KY-334,KY-334,0.0,19.5,Roadway blocked due to flooding. Updates as available.,2022-02-23 18:45:00,2022-02-24 17:16:00,https://goky.ky.gov/?lat=37.967959&lng=-86.848822&zoom=14
2,Hancock,KY-334,KY-334,11.0,13.0,Blocked due to flooding in the area.,2022-01-06 09:16:00,2022-01-09 09:14:00,https://goky.ky.gov/?lat=37.986048&lng=-86.819121&zoom=14
2,Hancock,KY-334,KY-334,11.0,13.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 15:00:00,2022-03-09 17:58:00,https://goky.ky.gov/?lat=37.986048&lng=-86.819121&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,6.0,Road is blocked due to flooding. Updates as available.,2022-01-08 18:25:00,2022-01-09 16:14:00,https://goky.ky.gov/?lat=37.88854&lng=-87.85801&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,5.0,Roadway blocked due to flooding. Updates as available.,2022-01-08 18:25:00,2022-03-27 17:58:00,https://goky.ky.gov/?lat=37.89442&lng=-87.863325&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,8.0,Road is blocked due to flooding. Updates as available.,2022-01-08 18:25:00,2022-01-09 18:04:01,https://goky.ky.gov/?lat=37.878421&lng=-87.844962&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,8.0,Roadway blocked due to flooding. Updates as available.,2022-01-08 18:25:00,2022-01-10 19:22:01,https://goky.ky.gov/?lat=37.878421&lng=-87.844962&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,5.0,Roadway blocked due to high water. Updates as available.,2022-02-09 08:48:00,2022-02-12 17:58:01,https://goky.ky.gov/?lat=37.89442&lng=-87.863325&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,5.0,Blocked due to flooding in the area.,2022-02-09 08:48:00,2022-03-24 16:06:00,https://goky.ky.gov/?lat=37.89442&lng=-87.863325&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,5.0,Blocked in both directions at the Brookport Bridge over the Ohio River due to icing.,2022-02-23 18:45:00,2022-02-23 18:50:01,https://goky.ky.gov/?lat=37.89442&lng=-87.863325&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,5.0,Road blocked due to flooding. Updates as available.,2022-05-13 19:34:00,2022-05-16 20:32:01,https://goky.ky.gov/?lat=37.89442&lng=-87.863325&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.1,5.0,Road blocked due to flooding. Seek alternate route.,2023-03-28 11:42:56,2023-03-28 16:44:01,https://goky.ky.gov/?lat=37.919931&lng=-87.892449&zoom=14KY-136
2,Henderson,KY-136,KY-136 WEST,0.1,5.0,Roadway blocked due to flooding. Updates as available.,2023-03-28 11:42:56,2023-04-05 09:26:01,https://goky.ky.gov/?lat=37.919931&lng=-87.892449&zoom=14KY-136
2,Henderson,KY-136,KY-136 WEST,1.0,0.0,Roadway blocked due to flooding. Updates as available.,2022-03-29 10:05:00,2022-04-01 17:58:00,https://goky.ky.gov/?lat=37.917195&lng=-87.885925&zoom=14
2,Henderson,KY-136,KY-136 WEST,1.0,0.0,ROAD IS FLOODED,2022-03-29 10:05:00,2022-03-29 12:12:00,https://goky.ky.gov/?lat=37.917195&lng=-87.885925&zoom=14
2,Henderson,KY-1557,HOUSEBRIDGE RD,2.0,3.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 15:00:00,2022-03-11 17:58:01,https://goky.ky.gov/?lat=37.713226&lng=-87.729134&zoom=14
2,Henderson,KY-1557,HOUSEBRIDGE RD,2.0,3.7,Roadway blocked due to flooding. Updates as available.,2022-02-17 19:00:00,2022-02-18 14:02:01,https://goky.ky.gov/?lat=37.716982&lng=-87.725482&zoom=14
2,Henderson,KY-1557,HOUSEBRIDGE RD,2.0,3.0,Blocked due to flooding in the area.,2022-03-07 10:48:00,2022-03-07 16:00:01,https://goky.ky.gov/?lat=37.713226&lng=-87.729134&zoom=14
2,Henderson,KY-1557,HOUSEBRIDGE RD,2.0,3.0,Roadway blocked due to flooding in the area. Updates as available.,2022-03-07 10:48:00,2022-03-09 14:28:00,https://goky.ky.gov/?lat=37.713226&lng=-87.729134&zoom=14
2,Henderson,KY-1557,HOUSEBRIDGE RD,2.0,3.0,Road blocked due to flooding at this location.,2023-03-25 11:57:03,2023-03-27 11:22:00,https://goky.ky.gov/?lat=37.707397&lng=-87.734611&zoom=14KY-1557
2,Henderson,KY-1557,HOUSEBRIDGE RD,2.0,3.0,Roadway is blocked due to flooding. Updates as appropriate,2024-03-06 00:45:42,2024-03-06 08:04:01,https://goky.ky.gov/?lat=37.707397&lng=-87.734611&zoom=14KY-1557
2,Henderson,KY-268,KY-268,2.5,2.5,Roadway blocked due to flooding. Updates as available.,2022-03-03 12:00:00,2022-03-09 17:58:00,https://goky.ky.gov/?lat=37.837216&lng=-87.720792&zoom=14
2,Henderson,KY-268,KY-268,2.5,2.5,Blocked due to flooding in the area.,2022-03-03 12:19:00,2022-03-03 16:44:01,https://goky.ky.gov/?lat=37.837216&lng=-87.720792&zoom=14
2,Henderson,KY-268,KY-268,6.0,7.8,Roadway blocked due to flooding. Updates as available.,2022-01-09 15:00:00,2022-01-10 19:20:01,https://goky.ky.gov/?lat=37.86593&lng=-87.786377&zoom=14
2,Henderson,KY-3522,KY-3522,0.0,0.4,Roadway blocked due to flooding. Updates as available.,2022-01-10 19:00:00,2022-02-12 17:58:01,https://goky.ky.gov/?lat=37.913479&lng=-87.549315&zoom=14
2,Henderson,KY-3522,KY-3522,0.0,0.4,Blocked due to flooding in the area.,2022-02-09 08:49:00,2022-02-09 21:34:09,https://goky.ky.gov/?lat=37.913479&lng=-87.549315&zoom=14
2,Henderson,KY-3522,KY-3522,0.1,1.0,Road blocked due to flooding. Seek alternate route.,2023-03-28 11:42:58,2023-03-28 16:44:01,https://goky.ky.gov/?lat=37.912085&lng=-87.549141&zoom=14KY-3522
2,Henderson,KY-3522,KY-3522,0.1,1.0,Roadway blocked due to flooding. Updates as available.,2023-03-28 11:42:58,2023-04-03 12:00:00,https://goky.ky.gov/?lat=37.912085&lng=-87.549141&zoom=14KY-3522
2,Henderson,KY-812,AIRLINE RD,2.0,3.0,Road blocked due to flooding at this location.,2023-03-25 11:56:23,2023-03-27 11:22:00,https://goky.ky.gov/?lat=37.774026&lng=-87.489639&zoom=14KY-812
2,Henderson,KY-812,AIRLINE RD,5.0,6.0,Roadway blocked due to flooding. Updates as available.,2022-02-17 19:00:00,2022-02-18 14:02:01,https://goky.ky.gov/?lat=37.803521&lng=-87.541739&zoom=14
2,Henderson,KY-812,NORTH BARREN CHURCH RD,0.0,1.0,Roadway blocked due to flooding. Updates as available.,2022-02-17 19:00:00,2022-02-18 14:02:01,https://goky.ky.gov/?lat=37.774545&lng=-87.474341&zoom=14
2,Hopkins,I-69,I-69,108.0,108.0,Roadway blocked due to flooding. Updates as available.,2023-03-25 07:26:59,2023-03-25 20:32:02,https://goky.ky.gov/?lat=37.239644&lng=-87.447298&zoom=14I-69
2,Hopkins,KY-1069,STAGECOACH RD,0.1,1.0,Road blocked due to flooding.,2023-03-25 07:22:58,2023-03-27 11:24:00,https://goky.ky.gov/?lat=37.365434&lng=-87.496813&zoom=14KY-1069
2,Hopkins,KY-2281,CARRIAGE LN,0.1,1.0,Road blocked due to flooding.,2023-03-25 07:26:32,2023-03-27 11:24:00,https://goky.ky.gov/?lat=37.361746&lng=-87.472336&zoom=14KY-2281
2,Hopkins,KY-254,BROWN RD,1.0,3.0,Road blocked due to flooding.,2023-03-25 07:27:17,2023-03-27 11:24:00,https://goky.ky.gov/?lat=37.340624&lng=-87.470833&zoom=14KY-254
2,Hopkins,US-41,HOPKINSVILLE RD,0.1,4.6,Road blocked due to flooding.,2023-03-25 07:23:57,2023-03-27 11:24:00,https://goky.ky.gov/?lat=37.128709&lng=-87.476158&zoom=14US-41
2,Hopkins,US-41A,NEBO RD,11.0,12.0,Road blocked due to flooding.,2023-03-25 07:27:59,2023-03-27 11:24:00,https://goky.ky.gov/?lat=37.385029&lng=-87.681137&zoom=14US-41A
2,Muhlenberg,KY-1379,KY-1379,0.0,3.7,Blocked due to flooding in the area.,2022-01-06 09:18:00,2022-01-08 14:02:00,https://goky.ky.gov/?lat=37.337321&lng=-87.09177&zoom=14
2,Muhlenberg,KY-1379,KY-1379,0.0,3.7,Roadway blocked due to flooding. Updates as available.,2022-01-09 15:00:00,2022-01-14 21:06:01,https://goky.ky.gov/?lat=37.337321&lng=-87.09177&zoom=14
2,Muhlenberg,KY-1379,KY-1379,0.0,2.8,Blocked due to flooding in the area.,2022-02-28 11:10:00,2022-02-28 15:02:01,https://goky.ky.gov/?lat=37.331545&lng=-87.090499&zoom=14
2,Muhlenberg,KY-1379,KY-1379,0.0,2.8,Roadway blocked due to flooding. Updates as available.,2022-02-28 11:10:00,2022-03-01 22:14:00,https://goky.ky.gov/?lat=37.331545&lng=-87.090499&zoom=14
2,Muhlenberg,KY-1379,KY-1379,8.0,8.1,Road blocked due to a slide at this location. Seek alternate route.,2023-01-06 13:34:37,2023-01-13 19:38:01,https://goky.ky.gov/?lat=37.32796&lng=-87.052224&zoom=14KY-1379
2,Muhlenberg,KY-181,KY-181,15.2,16.5,Roadway blocked due to flooding. Updates as available.,2023-01-03 12:59:54,2023-01-06 11:24:00,https://goky.ky.gov/?lat=37.253082&lng=-87.197764&zoom=14KY-181
2,Muhlenberg,KY-181,W DEPOT ST,12.4,12.7,Both directions all lanes blocked due to flooding. Seek alternate route.,2023-01-03 13:00:21,2023-01-03 16:58:01,https://goky.ky.gov/?lat=37.215583&lng=-87.188262&zoom=14KY-181
2,Muhlenberg,KY-181,W DEPOT ST,12.4,12.7,Roadway blocked due to flooding. Updates as available.,2023-01-03 13:00:21,2023-01-06 11:24:00,https://goky.ky.gov/?lat=37.215583&lng=-87.188262&zoom=14KY-181
2,Muhlenberg,KY-2533,DEAN RD,0.1,1.0,Both directions all lanes blocked due to flooding. Seek alternate route.,2023-01-03 12:50:38,2023-01-03 16:58:01,https://goky.ky.gov/?lat=37.223423&lng=-87.177138&zoom=14KY-2533
2,Muhlenberg,KY-2533,DEAN RD,0.1,1.0,Roadway blocked due to flooding. Updates as available.,2023-01-03 12:50:38,2023-01-06 11:24:00,https://goky.ky.gov/?lat=37.223423&lng=-87.177138&zoom=14KY-2533
