District,County,Route,Road_Name,Begin_MP,End_MP,Comments,Reported_On,End_Date,Route_Link
1,McCracken,KY-1255,BONDS RD,1.0,2.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 09:00:00,2022-04-17 17:58:01,https://goky.ky.gov/?lat=36.955014&lng=-88.558039&zoom=14
1,McCracken,KY-1255,BONDS RD,1.0,2.0,Road is blocked due to flooding. Updates as available,2022-01-09 10:33:00,2022-01-09 11:32:01,https://goky.ky.gov/?lat=36.955014&lng=-88.558039&zoom=14
1,McCracken,KY-1255,BONDS RD,1.0,2.0,Road blocked due to flooding. Updates as available.,2022-03-22 19:17:00,2022-03-23 20:04:00,https://goky.ky.gov/?lat=36.955014&lng=-88.558039&zoom=14
1,McCracken,KY-1255,BONDS RD,1.0,2.3,"WATER OVER ROAD, ROAD IS BLOCKED",2022-03-25 09:12:00,2022-03-25 14:58:00,https://goky.ky.gov/?lat=36.954689&lng=-88.555612&zoom=14
1,McCracken,KY-1255,BONDS RD,1.0,2.3,Roadway blocked due to flooding. Updates as available.,2022-03-25 09:12:00,2022-03-28 16:12:00,https://goky.ky.gov/?lat=36.954689&lng=-88.555612&zoom=14
1,McCracken,KY-1255,BONDS RD,1.0,2.0,Roadway closed due to High water,2022-04-12 06:34:00,2022-04-12 15:04:01,https://goky.ky.gov/?lat=36.955014&lng=-88.558039&zoom=14
1,McCracken,KY-1255,BONDS RD,1.5,2.3,Blocked due to water over the road in the area.,2022-01-02 09:31:00,2022-01-02 21:30:00,https://goky.ky.gov/?lat=36.954092&lng=-88.551119&zoom=14
1,McCracken,KY-1255,BONDS RD,1.5,2.3,Roadway blocked due to flooding. Updates as available.,2022-01-02 17:30:00,2022-01-03 16:52:02,https://goky.ky.gov/?lat=36.954092&lng=-88.551119&zoom=14
1,McCracken,KY-1288,LEBANON CHURCH RD,3.0,3.0,Road blocked due to flooding. Updates as available.,2022-02-22 15:13:00,2022-02-23 11:34:01,https://goky.ky.gov/?lat=36.97983&lng=-88.622181&zoom=14
1,McCracken,KY-1322,LOVELACEVILLE RD,5.5,6.5,Roadway blocked due to flooding. Updates as available.,2022-02-17 11:45:00,2022-02-18 07:24:01,https://goky.ky.gov/?lat=37.021704&lng=-88.711686&zoom=14
1,McCracken,KY-1322,LOVELACEVILLE RD,5.5,6.5,Blocked due to flooding in the area.,2022-02-17 11:45:00,2022-02-17 14:50:01,https://goky.ky.gov/?lat=37.021704&lng=-88.711686&zoom=14
1,McCracken,KY-1438,KY-1438,3.0,3.0,Roadway blocked due to flooding. Updates as available.,2022-02-17 11:44:00,2022-02-18 07:24:01,https://goky.ky.gov/?lat=36.992458&lng=-88.738613&zoom=14
1,McCracken,KY-1565,KY-1565,4.5,5.5,Roadway blocked due to flooding. Updates as available.,2022-02-17 11:46:00,2022-02-18 07:24:01,https://goky.ky.gov/?lat=37.079819&lng=-88.734606&zoom=14
1,McCracken,KY-1954,HUSBAND RD,1.9,2.0,Blocked due to flooding in the area.,2022-02-17 11:44:00,2022-02-18 07:26:01,https://goky.ky.gov/?lat=36.992887&lng=-88.598315&zoom=14
1,McCracken,KY-1954,HUSBAND RD,2.7,2.9,Blocked due to flooding in the area.,2022-02-17 11:44:00,2022-02-17 14:54:01,https://goky.ky.gov/?lat=37.004168&lng=-88.598575&zoom=14
1,McCracken,KY-1954,HUSBAND RD,2.7,2.9,Roadway blocked due to flooding. Updates as available.,2022-02-17 11:44:00,2022-02-18 07:26:01,https://goky.ky.gov/?lat=37.004168&lng=-88.598575&zoom=14
1,McCracken,KY-339,CLINTON RD,0.0,2.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 07:36:00,2022-04-13 09:04:00,https://goky.ky.gov/?lat=36.960566&lng=-88.721117&zoom=14
1,McCracken,KY-339,CLINTON RD,6.2,6.4,Blocked due to flooding in the area.,2022-02-17 11:46:00,2022-02-17 14:50:01,https://goky.ky.gov/?lat=37.022147&lng=-88.68095&zoom=14
1,McCracken,KY-339,CLINTON RD,6.2,6.4,Roadway blocked due to flooding. Updates as available.,2022-02-17 11:46:00,2022-02-18 07:24:01,https://goky.ky.gov/?lat=37.022147&lng=-88.68095&zoom=14
1,McCracken,KY-339,CLINTON RD,7.0,7.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 07:38:00,2022-04-12 08:06:01,https://goky.ky.gov/?lat=37.028463&lng=-88.672214&zoom=14
1,McCracken,KY-348,KY-348,7.0,7.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 07:51:00,2022-04-13 09:06:00,https://goky.ky.gov/?lat=36.943467&lng=-88.56659&zoom=14
1,McCracken,KY-994,OLD MAYFIELD RD,2.0,2.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 06:24:00,2022-04-13 09:06:00,https://goky.ky.gov/?lat=36.97113&lng=-88.611218&zoom=14
1,McCracken,KY-994,OLD MAYFIELD RD,2.1,2.6,Roadway blocked due to flooding. Updates as available.,2022-02-17 11:47:00,2022-02-18 07:26:01,https://goky.ky.gov/?lat=36.9751&lng=-88.614961&zoom=14
1,McCracken,KY-994,OLD MAYFIELD RD,5.5,5.7,Roadway blocked due to flooding. Updates as available.,2022-02-17 11:46:00,2022-04-13 21:58:01,https://goky.ky.gov/?lat=37.016832&lng=-88.628839&zoom=14
1,McCracken,KY-994,OLD MAYFIELD RD,5.5,5.7,Blocked due to flooding in the area.,2022-02-17 11:46:00,2022-02-22 15:32:01,https://goky.ky.gov/?lat=37.016832&lng=-88.628839&zoom=14
1,McCracken,KY-994,OLD MAYFIELD RD,5.5,5.7,Road blocked due to flooding. Updates as available.,2022-02-22 10:22:00,2022-02-22 15:42:01,https://goky.ky.gov/?lat=37.016832&lng=-88.628839&zoom=14
1,McCracken,US-45,JACKSON ST,9.6,9.6,Roadway blocked due to flooding. Updates as available.,2022-02-17 11:38:00,2022-02-18 07:22:01,https://goky.ky.gov/?lat=37.06653&lng=-88.631713&zoom=14
1,McCracken,US-45,JACKSON ST,9.6,9.6,Blocked due to flooding in the area.,2022-02-17 11:38:00,2022-02-17 14:52:01,https://goky.ky.gov/?lat=37.06653&lng=-88.631713&zoom=14
1,Trigg,KY-164,ROARING SPG RD,18.0,22.0,Roadway blocked due to flooding. Updates as available.,2022-02-17 19:00:00,2022-02-17 20:10:00,https://goky.ky.gov/?lat=36.718872&lng=-87.773581&zoom=14
1,Trigg,KY-272,CALEDONIA RD,5.6,5.6,"Blocked between Cliffwood Dr. and Glenwood Mill Rd. Motorists may detour via KY 139 (South Rd), US 68 and KY 1585 (South Montgomery Rd).",2022-01-10 14:46:00,2022-01-14 16:46:01,https://goky.ky.gov/?lat=36.839937&lng=-87.783147&zoom=14
1,Trigg,KY-272,CALEDONIA RD,5.6,5.6,Blocked due to a sinkhole in the area.,2022-01-10 14:46:00,2022-01-10 15:52:01,https://goky.ky.gov/?lat=36.839937&lng=-87.783147&zoom=14
1,Trigg,KY-276,ROCKY RIDGE RD,11.5,11.5,The roadway is expected to remain closed until sometime Thursday afternoon.,2022-05-09 12:57:00,2022-05-09 15:44:11,https://goky.ky.gov/?lat=36.910859&lng=-87.759915&zoom=14
2,Caldwell,KY-128,KY-128,3.3,3.3,Road blocked due to flooding. Updates as available.,2022-04-06 20:19:00,2022-04-09 20:18:00,https://goky.ky.gov/?lat=37.040055&lng=-87.836682&zoom=14
2,Caldwell,KY-293,N JEFFERSON ST,6.3,6.2,Both Directions Blocked Between McGoodwin St. and Green St.,2022-08-10 20:27:26,2022-08-15 11:26:00,https://goky.ky.gov/?lat=37.115287&lng=-87.877974&zoom=14KY-293
2,Christian,KY-1338,COLLINS BRIDGE RD,3.1,3.1,Roadway blocked due to flooding. Updates as available.,2022-04-13 13:18:00,2022-04-17 17:58:01,https://goky.ky.gov/?lat=37.11671&lng=-87.622297&zoom=14
2,Christian,KY-1338,COLLINS BRIDGE RD,3.1,3.1,Road blocked due to flooding. Updates as available.,2022-04-15 18:46:00,2022-04-16 15:22:01,https://goky.ky.gov/?lat=37.11671&lng=-87.622297&zoom=14
2,Christian,KY-1453,ELMO RD,0.0,4.0,Road blocked due to flooding. Updates as available.,2022-07-28 16:31:00,2022-07-29 09:08:01,https://goky.ky.gov/?lat=36.711064&lng=-87.431808&zoom=14
2,Christian,US-41,MADISONVILLE RD,30.0,31.6,Blocked due to flooding in the area.,2022-02-18 07:28:00,2022-02-18 10:04:01,https://goky.ky.gov/?lat=37.116348&lng=-87.48023&zoom=14
2,Daviess,KY-140,KY-140 WEST,1.0,2.0,Road blocked due to flooding. Updates as available,2022-07-29 09:08:00,2022-07-29 14:36:01,https://goky.ky.gov/?lat=37.595571&lng=-87.135476&zoom=14
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Roadway blocked due to flooding. Updates as available.,2022-01-02 21:00:00,2022-04-19 08:12:01,https://goky.ky.gov/?lat=37.679994&lng=-87.093963&zoom=14
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Road blocked due to flooding. Updates as available.,2022-02-04 19:18:00,2022-08-02 12:34:01,https://goky.ky.gov/?lat=37.679994&lng=-87.093963&zoom=14
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Blocked due to flooding in the area.,2022-02-18 10:06:00,2022-04-14 14:54:00,https://goky.ky.gov/?lat=37.679994&lng=-87.093963&zoom=14
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Roadway blocked due to flooding in the area. Updates as available.,2022-03-07 11:48:00,2022-03-09 14:28:00,https://goky.ky.gov/?lat=37.679994&lng=-87.093963&zoom=14
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Road blocked due to flooding. Updates as available,2022-07-29 14:39:00,2022-07-29 17:26:00,https://goky.ky.gov/?lat=37.679994&lng=-87.093963&zoom=14
2,Daviess,KY-762,KY-762,0.0,1.0,Roadway blocked due to flooding. Updates as available.,2022-01-02 21:00:00,2022-04-15 12:48:01,https://goky.ky.gov/?lat=37.634446&lng=-86.939792&zoom=14
2,Daviess,KY-762,KY-762,0.0,1.0,Blocked due to flooding in the area.,2022-02-18 10:06:00,2022-04-14 14:54:00,https://goky.ky.gov/?lat=37.634446&lng=-86.939792&zoom=14
2,Daviess,KY-762,KY-762,0.0,1.0,Road blocked due to flooding. Updates as available.,2022-02-18 10:06:00,2022-02-19 13:08:01,https://goky.ky.gov/?lat=37.634446&lng=-86.939792&zoom=14
2,Hancock,KY-334,KY-334,0.0,19.5,Roadway blocked due to flooding. Updates as available.,2022-02-23 18:45:00,2022-02-24 17:16:00,https://goky.ky.gov/?lat=37.967959&lng=-86.848822&zoom=14
2,Hancock,KY-334,KY-334,11.0,13.0,Blocked due to flooding in the area.,2022-01-06 09:16:00,2022-01-09 09:14:00,https://goky.ky.gov/?lat=37.986048&lng=-86.819121&zoom=14
2,Hancock,KY-334,KY-334,11.0,13.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 15:00:00,2022-03-09 17:58:00,https://goky.ky.gov/?lat=37.986048&lng=-86.819121&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,5.0,Roadway blocked due to flooding. Updates as available.,2022-01-08 18:25:00,2022-03-27 17:58:00,https://goky.ky.gov/?lat=37.89442&lng=-87.863325&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,8.0,Roadway blocked due to flooding. Updates as available.,2022-01-08 18:25:00,2022-01-10 19:22:01,https://goky.ky.gov/?lat=37.878421&lng=-87.844962&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,6.0,Road is blocked due to flooding. Updates as available.,2022-01-08 18:25:00,2022-01-09 16:14:00,https://goky.ky.gov/?lat=37.88854&lng=-87.85801&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,8.0,Road is blocked due to flooding. Updates as available.,2022-01-08 18:25:00,2022-01-09 18:04:01,https://goky.ky.gov/?lat=37.878421&lng=-87.844962&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,5.0,Blocked due to flooding in the area.,2022-02-09 08:48:00,2022-03-24 16:06:00,https://goky.ky.gov/?lat=37.89442&lng=-87.863325&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,5.0,Roadway blocked due to high water. Updates as available.,2022-02-09 08:48:00,2022-02-12 17:58:01,https://goky.ky.gov/?lat=37.89442&lng=-87.863325&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,5.0,Blocked in both directions at the Brookport Bridge over the Ohio River due to icing.,2022-02-23 18:45:00,2022-02-23 18:50:01,https://goky.ky.gov/?lat=37.89442&lng=-87.863325&zoom=14
2,Henderson,KY-136,KY-136 WEST,0.0,5.0,Road blocked due to flooding. Updates as available.,2022-05-13 19:34:00,2022-05-16 20:32:01,https://goky.ky.gov/?lat=37.89442&lng=-87.863325&zoom=14
2,Henderson,KY-136,KY-136 WEST,1.0,0.0,Roadway blocked due to flooding. Updates as available.,2022-03-29 10:05:00,2022-04-01 17:58:00,https://goky.ky.gov/?lat=37.917195&lng=-87.885925&zoom=14
2,Henderson,KY-136,KY-136 WEST,1.0,0.0,ROAD IS FLOODED,2022-03-29 10:05:00,2022-03-29 12:12:00,https://goky.ky.gov/?lat=37.917195&lng=-87.885925&zoom=14
2,Henderson,KY-1557,HOUSEBRIDGE RD,2.0,3.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 15:00:00,2022-03-11 17:58:01,https://goky.ky.gov/?lat=37.713226&lng=-87.729134&zoom=14
2,Henderson,KY-1557,HOUSEBRIDGE RD,2.0,3.7,Roadway blocked due to flooding. Updates as available.,2022-02-17 19:00:00,2022-02-18 14:02:01,https://goky.ky.gov/?lat=37.716982&lng=-87.725482&zoom=14
2,Henderson,KY-1557,HOUSEBRIDGE RD,2.0,3.0,Blocked due to flooding in the area.,2022-03-07 10:48:00,2022-03-07 16:00:01,https://goky.ky.gov/?lat=37.713226&lng=-87.729134&zoom=14
2,Henderson,KY-1557,HOUSEBRIDGE RD,2.0,3.0,Roadway blocked due to flooding in the area. Updates as available.,2022-03-07 10:48:00,2022-03-09 14:28:00,https://goky.ky.gov/?lat=37.713226&lng=-87.729134&zoom=14
2,Henderson,KY-268,KY-268,2.5,2.5,Roadway blocked due to flooding. Updates as available.,2022-03-03 12:00:00,2022-03-09 17:58:00,https://goky.ky.gov/?lat=37.837216&lng=-87.720792&zoom=14
2,Henderson,KY-268,KY-268,2.5,2.5,Blocked due to flooding in the area.,2022-03-03 12:19:00,2022-03-03 16:44:01,https://goky.ky.gov/?lat=37.837216&lng=-87.720792&zoom=14
2,Henderson,KY-268,KY-268,6.0,7.8,Roadway blocked due to flooding. Updates as available.,2022-01-09 15:00:00,2022-01-10 19:20:01,https://goky.ky.gov/?lat=37.86593&lng=-87.786377&zoom=14
2,Henderson,KY-3522,KY-3522,0.0,0.4,Roadway blocked due to flooding. Updates as available.,2022-01-10 19:00:00,2022-02-12 17:58:01,https://goky.ky.gov/?lat=37.913479&lng=-87.549315&zoom=14
2,Henderson,KY-3522,KY-3522,0.0,0.4,Blocked due to flooding in the area.,2022-02-09 08:49:00,2022-02-09 21:34:09,https://goky.ky.gov/?lat=37.913479&lng=-87.549315&zoom=14
2,Henderson,KY-812,AIRLINE RD,5.0,6.0,Roadway blocked due to flooding. Updates as available.,2022-02-17 19:00:00,2022-02-18 14:02:01,https://goky.ky.gov/?lat=37.803521&lng=-87.541739&zoom=14
2,Henderson,KY-812,NORTH BARREN CHURCH RD,0.0,1.0,Roadway blocked due to flooding. Updates as available.,2022-02-17 19:00:00,2022-02-18 14:02:01,https://goky.ky.gov/?lat=37.774545&lng=-87.474341&zoom=14
2,Muhlenberg,KY-1379,KY-1379,0.0,3.7,Blocked due to flooding in the area.,2022-01-06 09:18:00,2022-01-08 14:02:00,https://goky.ky.gov/?lat=37.337321&lng=-87.09177&zoom=14
2,Muhlenberg,KY-1379,KY-1379,0.0,3.7,Roadway blocked due to flooding. Updates as available.,2022-01-09 15:00:00,2022-01-14 21:06:01,https://goky.ky.gov/?lat=37.337321&lng=-87.09177&zoom=14
2,Muhlenberg,KY-1379,KY-1379,0.0,2.8,Blocked due to flooding in the area.,2022-02-28 11:10:00,2022-02-28 15:02:01,https://goky.ky.gov/?lat=37.331545&lng=-87.090499&zoom=14
2,Muhlenberg,KY-1379,KY-1379,0.0,2.8,Roadway blocked due to flooding. Updates as available.,2022-02-28 11:10:00,2022-03-01 22:14:00,https://goky.ky.gov/?lat=37.331545&lng=-87.090499&zoom=14
2,Muhlenberg,KY-2590,KY-2590,0.0,1.0,Road blocked due to flooding. Updates as available.,2022-08-05 11:51:00,2022-08-08 11:50:00,https://goky.ky.gov/?lat=37.332096&lng=-87.058384&zoom=14
2,Ohio,KY-2718,LIBERTY RD,0.0,4.5,Roadway blocked due to flooding. Updates as available.,2022-02-17 20:00:00,2022-02-18 10:08:01,https://goky.ky.gov/?lat=37.394897&lng=-86.830854&zoom=14
2,Ohio,KY-2720,HAPPY HOLLOW RD,0.0,0.0,Roadway blocked due to flooding. Updates as available.,2022-02-19 13:23:00,2022-02-21 08:46:01,https://goky.ky.gov/?lat=37.347494&lng=-86.929023&zoom=14
2,Ohio,KY-2720,HAPPY HOLLOW RD,0.0,0.0,Road blocked due to flooding. Updates as available.,2022-02-19 13:23:00,2022-02-20 14:58:00,https://goky.ky.gov/?lat=37.347494&lng=-86.929023&zoom=14
2,Ohio,KY-919,KY-919,0.0,6.4,Road blocked due to flooding. Updates as available.,2022-02-18 14:05:00,2022-02-20 14:58:00,https://goky.ky.gov/?lat=37.553263&lng=-86.697758&zoom=14
2,Ohio,KY-919,KY-919,0.0,6.4,Blocked due to flooding in the area.,2022-02-18 14:05:00,2022-02-18 15:18:01,https://goky.ky.gov/?lat=37.553263&lng=-86.697758&zoom=14
2,Ohio,KY-919,KY-919,0.0,6.4,Roadway blocked due to flooding. Updates as available.,2022-02-18 14:05:00,2022-02-21 08:46:01,https://goky.ky.gov/?lat=37.553263&lng=-86.697758&zoom=14
2,Ohio,KY-919,KY-919,3.0,4.0,Blocked due to flooding in the area.,2022-01-03 11:09:00,2022-04-15 18:48:10,https://goky.ky.gov/?lat=37.552221&lng=-86.692898&zoom=14
2,Ohio,KY-919,KY-919,3.0,4.0,Roadway blocked due to flooding. Updates as available.,2022-01-03 11:09:00,2022-03-09 17:08:01,https://goky.ky.gov/?lat=37.552221&lng=-86.692898&zoom=14
2,Ohio,KY-919,KY-919,3.0,4.0,Road blocked due to flooding. Updates as available.,2022-04-15 12:49:00,2022-04-16 14:34:00,https://goky.ky.gov/?lat=37.552221&lng=-86.692898&zoom=14
2,Union,KY-1452,KY-1452,0.0,2.0,Roadway blocked due to flooding. Updates as available.,2022-01-04 18:00:00,2022-01-21 17:58:01,https://goky.ky.gov/?lat=37.814701&lng=-87.876844&zoom=14
2,Union,KY-1452,KY-1452,0.0,2.0,Blocked due to flooding in the area.,2022-01-06 09:20:00,2022-04-19 15:34:00,https://goky.ky.gov/?lat=37.814701&lng=-87.876844&zoom=14
2,Union,KY-1452,KY-1452,0.0,2.0,The road is blocked for flooding updates as available.,2022-02-09 20:48:00,2022-02-12 20:46:01,https://goky.ky.gov/?lat=37.814701&lng=-87.876844&zoom=14
2,Union,KY-1452,KY-1452,0.0,2.0,Road blocked due to flooding. Updates as available.,2022-04-19 08:14:00,2022-04-19 16:24:01,https://goky.ky.gov/?lat=37.814701&lng=-87.876844&zoom=14
2,Union,KY-1452,KY-1452,0.0,1.9,Road blocked due to flooding. Updates as available.,2022-05-13 19:37:00,2022-05-16 20:36:01,https://goky.ky.gov/?lat=37.814514&lng=-87.877537&zoom=14
2,Union,KY-1508,KY-1508,3.4,5.2,Roadway blocked due to flooding. Updates as available.,2022-02-24 17:15:00,2022-03-09 17:10:01,https://goky.ky.gov/?lat=37.546521&lng=-88.074109&zoom=14
2,Union,KY-1508,KY-1508,4.0,6.0,Blocked due to flooding in the area.,2022-02-17 11:31:00,2022-02-17 14:02:00,https://goky.ky.gov/?lat=37.555676&lng=-88.078906&zoom=14
2,Union,KY-1508,KY-1508,4.2,6.0,Roadway blocked due to flooding. Updates as available.,2022-03-07 12:37:00,2022-03-16 09:30:00,https://goky.ky.gov/?lat=37.557058&lng=-88.07952&zoom=14
2,Union,KY-1637,KY-1637,0.0,3.0,Roadway blocked due to flooding. Updates as available.,2022-01-04 18:00:00,2022-01-21 17:58:01,https://goky.ky.gov/?lat=37.795649&lng=-87.863657&zoom=14
2,Union,KY-1637,KY-1637,0.0,3.0,The road is blocked for flooding updates as available.,2022-02-09 20:47:00,2022-02-12 20:46:01,https://goky.ky.gov/?lat=37.795649&lng=-87.863657&zoom=14
2,Union,KY-1637,KY-1637,0.0,2.9,Road blocked due to flooding. Updates as available.,2022-05-13 19:38:00,2022-05-16 20:36:01,https://goky.ky.gov/?lat=37.795305&lng=-87.863817&zoom=14
2,Union,KY-1637,KY-1637,0.2,3.0,Blocked due to flooding in the area.,2022-04-19 08:15:00,2022-04-19 15:36:00,https://goky.ky.gov/?lat=37.797053&lng=-87.863029&zoom=14
2,Union,KY-1637,KY-1637,0.2,3.0,Road blocked due to flooding. Updates as available.,2022-04-19 08:15:00,2022-04-19 16:24:01,https://goky.ky.gov/?lat=37.797053&lng=-87.863029&zoom=14
2,Union,KY-667,KY-667,0.0,16.5,Roadway blocked due to flooding. Updates as available.,2022-02-23 06:45:00,2022-03-19 17:58:01,https://goky.ky.gov/?lat=37.649061&lng=-88.147828&zoom=14
2,Union,KY-667,KY-667,0.0,16.5,Blocked due to flooding in the area.,2022-03-16 09:30:00,2022-03-16 18:14:01,https://goky.ky.gov/?lat=37.649061&lng=-88.147828&zoom=14
2,Union,KY-667,KY-667,5.7,11.2,Road blocked due to flooding. Updates as available.,2022-04-19 08:13:00,2022-05-16 20:34:01,https://goky.ky.gov/?lat=37.651642&lng=-88.147407&zoom=14
2,Union,KY-667,KY-667,5.7,11.2,Blocked due to flooding in the area.,2022-04-19 08:13:00,2022-04-19 15:34:00,https://goky.ky.gov/?lat=37.651642&lng=-88.147407&zoom=14
2,Union,KY-667,KY-667,5.7,11.2,Roadway blocked due to flooding. Updates as available.,2022-01-03 11:07:00,2022-01-19 15:34:00,https://goky.ky.gov/?lat=37.652003&lng=-88.147345&zoom=14
2,Union,KY-667,KY-667,5.7,11.2,Blocked due to flooding in the area.,2022-01-03 11:07:00,2022-01-04 15:42:01,https://goky.ky.gov/?lat=37.652003&lng=-88.147345&zoom=14
2,Union,KY-667,KY-667,5.8,11.2,The road is blocked for flooding updates as available.,2022-02-09 20:49:00,2022-02-12 20:48:00,https://goky.ky.gov/?lat=37.652291&lng=-88.147296&zoom=14
2,Union,KY-668,KY-668,0.0,1.0,Blocked due to flooding in the area.,2022-01-06 09:20:00,2022-01-09 09:18:00,https://goky.ky.gov/?lat=37.627605&lng=-88.122156&zoom=14
2,Union,KY-668,KY-668,0.0,1.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 15:00:00,2022-01-21 17:58:01,https://goky.ky.gov/?lat=37.627605&lng=-88.122156&zoom=14
2,Union,KY-871,KY-871,3.2,5.6,Roadway blocked due to flooding. Updates as available.,2022-03-03 12:00:00,2022-03-07 15:48:01,https://goky.ky.gov/?lat=37.733348&lng=-88.048941&zoom=14
2,Union,KY-871,KY-871,3.2,5.6,Blocked due to flooding in the area.,2022-03-03 12:21:00,2022-03-03 16:46:01,https://goky.ky.gov/?lat=37.733348&lng=-88.048941&zoom=14
2,Webster,KY-132,KY-132,12.4,13.0,Roadway blocked due to flooding. Updates as available.,2022-02-17 17:15:00,2022-02-18 07:32:01,https://goky.ky.gov/?lat=37.525133&lng=-87.756045&zoom=14
2,Webster,KY-138,KY-138,10.3,10.7,Roadway blocked due to flooding. Updates as available.,2022-01-09 19:30:00,2022-01-10 11:28:01,https://goky.ky.gov/?lat=37.489022&lng=-87.500216&zoom=14
2,Webster,KY-138,KY-138,10.4,10.7,Blocked due to flooding in the area.,2022-03-07 09:04:00,2022-04-14 14:34:01,https://goky.ky.gov/?lat=37.489097&lng=-87.499592&zoom=14
2,Webster,KY-138,KY-138,10.4,10.7,Roadway blocked due to flooding. Updates as available.,2022-03-07 12:39:00,2022-04-14 15:10:00,https://goky.ky.gov/?lat=37.489097&lng=-87.499592&zoom=14
2,Webster,KY-138,KY-138,10.6,10.7,Roadway blocked due to flooding. Updates as available.,2022-02-17 14:03:00,2022-02-18 10:10:01,https://goky.ky.gov/?lat=37.48911&lng=-87.497652&zoom=14
2,Webster,KY-138,KY-138,10.6,10.7,Blocked due to flooding in the area.,2022-02-17 14:03:00,2022-02-17 14:58:01,https://goky.ky.gov/?lat=37.48911&lng=-87.497652&zoom=14
2,Webster,KY-270,KY-270,6.8,8.4,Roadway blocked due to flooding. Updates as available.,2022-02-25 10:00:00,2022-02-28 12:02:00,https://goky.ky.gov/?lat=37.465025&lng=-87.78255&zoom=14
2,Webster,KY-270,KY-270,6.8,8.0,Roadway blocked due to flooding. Updates as available.,2022-04-14 09:37:00,2022-04-15 12:50:01,https://goky.ky.gov/?lat=37.464936&lng=-87.786049&zoom=14
2,Webster,KY-270,KY-270,6.9,8.4,Roadway blocked due to flooding. Updates as available.,2022-03-07 18:30:00,2022-03-08 10:36:12,https://goky.ky.gov/?lat=37.464537&lng=-87.781881&zoom=14
2,Webster,KY-270,KY-270,7.0,8.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 19:30:00,2022-02-23 11:58:00,https://goky.ky.gov/?lat=37.465322&lng=-87.784299&zoom=14
3,Allen,KY-585,OLD FRANKLIN RD,4.5,5.2,Road is blocked due to flooding. Updates as available.,2022-01-09 14:51:00,2022-01-09 14:54:01,https://goky.ky.gov/?lat=36.743126&lng=-86.326233&zoom=14
3,Allen,KY-585,OLD FRANKLIN RD,4.7,5.9,Road is blocked due to flooding. Updates as available.,2022-01-09 14:51:00,2022-01-09 20:02:06,https://goky.ky.gov/?lat=36.742429&lng=-86.319769&zoom=14
3,Allen,KY-585,OLD FRANKLIN RD,4.7,5.9,Roadway blocked due to flooding. Updates as available.,2022-01-09 14:51:00,2022-01-12 17:58:01,https://goky.ky.gov/?lat=36.742429&lng=-86.319769&zoom=14
3,Barren,KY-740,HISEVILLE PARK RD,3.8,3.8,Road closed due to flooding. Updates as available.,2022-01-04 05:00:00,2022-01-07 16:50:00,https://goky.ky.gov/?lat=37.169585&lng=-85.746348&zoom=14
3,Barren,KY-740,HISEVILLE PARK RD,10.0,10.0,Road closed due to flooding. Updates as available.,2022-01-01 16:19:00,2022-01-02 10:58:00,https://goky.ky.gov/?lat=37.127538&lng=-85.789604&zoom=14
3,Barren,US-68,NEW BOWLING GREEN RD,0.0,0.0,Road closed due to flooding.  Updates as available.,2022-01-01 12:14:00,2022-01-04 12:00:01,https://goky.ky.gov/?lat=37.030455&lng=-86.126355&zoom=14
3,Butler,KY-403,WOODBURY LOOP,4.0,5.0,Blocked due to water over the road in the area.,2022-01-02 11:42:00,2022-01-07 12:40:00,https://goky.ky.gov/?lat=37.19434&lng=-86.647926&zoom=14
3,Edmonson,KY-655,SEGAL RD,2.0,3.0,Roadway blocked due to flooding. Updates as available.,2022-01-10 10:51:00,2022-01-13 10:50:00,https://goky.ky.gov/?lat=37.219364&lng=-86.377072&zoom=14
3,Edmonson,KY-655,SEGAL RD,2.0,3.0,Blocked due to flooding in the area.,2022-01-10 10:51:00,2022-01-10 16:58:00,https://goky.ky.gov/?lat=37.219364&lng=-86.377072&zoom=14
3,Edmonson,KY-655,SEGAL RD,2.6,2.6,Blocked due to flooding in the area.  Updates as available.,2022-01-03 14:20:00,2022-01-06 14:18:01,https://goky.ky.gov/?lat=37.219026&lng=-86.378604&zoom=14
