District,County,Route,Road_Name,Begin_MP,End_MP,Comments,Reported_On,End_Date,latitude,longitude,Duration_Default,Duration_Hours
12,Floyd,KY-122,KY-122,18.0,24.0,Road blocked due to flooding. Updates as available.,2022-07-28 11:20:00,2022-07-29 10:44:02,37.428795,-82.735264,0 days 23:24:02,23.4006
12,Floyd,KY-122,KY-122,18.0,24.0,Road blocked due to flooding. Updates as available,2022-07-28 08:52:00,2022-07-29 10:44:02,37.428795,-82.735264,1 days 01:52:02,25.8672
12,Floyd,KY-1086,KY-1086,0.0,1.0,Road blocked due to flooding. Updates as available,2022-07-28 09:00:00,2022-07-29 10:44:02,37.443896,-82.79762,1 days 01:44:02,25.7339
12,Floyd,KY-777,KY-777,0.0,1.0,water over road,2022-07-28 09:23:00,2022-07-29 10:44:02,37.477306,-82.83031,1 days 01:21:02,25.3506
12,Floyd,KY-777,KY-777,0.0,1.0,Road blocked due to flooding. Updates as available.,2022-07-28 10:51:00,2022-07-29 10:42:01,37.477306,-82.83031,0 days 23:51:01,23.8503
12,Floyd,KY-550,KY-550,0.0,4.6,Road blocked due to flooding. Updates as available,2022-07-28 08:53:00,2022-07-29 10:42:01,37.517941,-82.833911,1 days 01:49:01,25.8169
12,Martin,KY-40,KY-40,6.2,6.2,Road blocked due to flooding. Updates as available,2022-07-29 08:10:00,2022-07-29 10:40:01,37.877569,-82.58982,0 days 02:30:01,2.5003
12,Knott,KY-3391,PERKINS MADDEN RD,0.0,6.3,Road blocked due to flooding. Updates as available,2022-07-29 08:30:00,2022-07-29 10:24:01,37.287191,-82.977698,0 days 01:54:01,1.9003
12,Knott,KY-1087,KY-1087 E,0.0,20.5,Road blocked due to flooding. Updates as available,2022-07-29 08:24:00,2022-07-29 10:24:01,37.398123,-83.004613,0 days 02:00:01,2.0003
12,Knott,KY-2029,KY-2029,0.0,5.6,Road blocked due to flooding. Updates as available,2022-07-29 08:34:00,2022-07-29 10:24:01,37.463435,-82.933569,0 days 01:50:01,1.8336
11,Clay,KY-1482,KY-1482,6.0,10.3,Road blocked due to mudslide. Updates as available,2022-07-29 10:05:00,2022-07-29 10:10:01,37.26766,-83.623773,0 days 00:05:01,0.0836
12,Floyd,KY-1428,KY-1428,0.0,0.2,Road blocked due to flooding. Updates as available.,2022-07-28 21:28:00,2022-07-29 09:32:01,37.561984,-82.760258,0 days 12:04:01,12.0669
2,Christian,KY-1453,ELMO RD,0.0,4.0,Road blocked due to flooding. Updates as available.,2022-07-28 16:31:00,2022-07-29 09:08:01,36.711064,-87.431808,0 days 16:37:01,16.6169
12,Floyd,KY-466,KY-466,0.0,1.0,Road blocked due to roadway damage.  Seek an alternate route.,2022-07-28 08:47:00,2022-07-29 08:18:01,37.306547,-82.703919,0 days 23:31:01,23.5169
12,Floyd,KY-850,KY-850,0.0,1.0,Road blocked due to flooding. Updates as available.,2022-07-28 13:18:00,2022-07-29 08:16:01,37.519901,-82.84293,0 days 18:58:01,18.9669
12,Pike,KY-1469,KY-1469,11.0,12.0,Road blocked due to flooding. Updates as available.,2022-07-28 08:39:00,2022-07-29 08:16:01,37.341216,-82.586689,0 days 23:37:01,23.6169
12,Pike,KY-805,KY-805,5.0,6.0,Road blocked due to flooding. Updates as available.,2022-07-28 08:38:00,2022-07-29 08:14:01,37.262431,-82.573699,0 days 23:36:01,23.6003
12,Pike,KY-610,VIRGIE RD,1.0,2.0,Road blocked due to flooding. Updates as available.,2022-07-28 08:37:00,2022-07-29 08:14:01,37.288064,-82.597791,0 days 23:37:01,23.6169
12,Pike,KY-197,KY-197,4.0,5.0,Road blocked due to flooding. Updates as available.,2022-07-28 16:24:00,2022-07-29 08:04:03,37.240293,-82.511332,0 days 15:40:03,15.6675
12,Pike,KY-610,VIRGIE RD,5.5,5.5,Roadway closed due to bridge damage. Updates as available.,2022-07-28 13:19:00,2022-07-29 08:04:03,37.315277,-82.584777,0 days 18:45:03,18.7508
12,Pike,KY-1469,KY-1469,14.0,14.0,Road blocked due to flooding. Updates as available.,2022-07-28 08:37:00,2022-07-29 08:02:00,37.359847,-82.55666,0 days 23:25:00,23.4167
12,Floyd,KY-7,KY-7,0.0,12.8,Road blocked due to flooding. Updates as available,2022-07-28 08:49:00,2022-07-29 08:00:01,37.482034,-82.831717,0 days 23:11:01,23.1836
12,Floyd,KY-122,KY-122,15.7,16.5,Road blocked due to flooding. Updates as available.,2022-07-28 11:20:00,2022-07-29 07:56:01,37.478504,-82.747656,0 days 20:36:01,20.6003
11,Harlan,KY-413,KY-413 N,3.4,4.4,Road blocked due to flooding. Updates as available.,2022-07-28 16:39:00,2022-07-29 07:40:01,36.877835,-83.297965,0 days 15:01:01,15.0169
10,Lee,KY-1144,KY-1144,0.0,3.0,Both Directions Blocked. Seek Alternate Route.,2022-07-28 22:28:00,2022-07-28 22:42:01,37.595641,-83.709613,0 days 00:14:01,0.2336
10,Perry,KY-2021,COUCHTOWN RD,1.0,7.8,mud and trees are in road,2022-07-28 10:26:00,2022-07-28 22:16:01,37.279698,-83.278891,0 days 11:50:01,11.8336
12,Floyd,KY-979,KY-979,2.0,2.0,Road blocked due to a slide.,2022-07-28 16:09:00,2022-07-28 22:16:01,37.379942,-82.699285,0 days 06:07:01,6.1169
11,Clay,KY-1482,KY-1482,1.0,1.0,All lanes blocked. Updates as available.,2022-07-28 14:11:00,2022-07-28 22:14:01,37.244422,-83.532582,0 days 08:03:01,8.0503
12,Letcher,KY-2550,LAKESIDE DR,0.2,0.2,water over road,2022-07-28 11:18:00,2022-07-28 22:12:01,37.163581,-82.640081,0 days 10:54:01,10.9003
10,Estill,KY-3328,RED LICK RD,0.0,1.3,Both Directions Blocked.,2022-07-28 18:13:00,2022-07-28 19:40:01,37.670468,-84.002289,0 days 01:27:01,1.4503
11,Clay,KY-11,KY-11,19.6,19.6,Road blocked due to flooding. Updates as available.,2022-07-28 16:40:00,2022-07-28 18:26:01,37.267689,-83.652178,0 days 01:46:01,1.7669
10,Estill,KY-1571,MILLERS CREEK RD,0.0,5.6,Road blocked due to flooding. Updates as available.,2022-05-07 22:41:00,2022-07-28 18:00:01,37.674427,-83.903453,81 days 19:19:01,1963.3169
10,Powell,KY-613,LITTLE NORTH FORK RD,0.0,0.3,water over the road,2022-07-28 13:44:00,2022-07-28 17:54:01,37.842904,-83.770565,0 days 04:10:01,4.1669
11,Clay,KY-11,KY-11,22.0,22.0,Road blocked due to slide.,2022-07-28 16:45:00,2022-07-28 17:40:01,37.288728,-83.67546,0 days 00:55:01,0.9169
11,Clay,KY-1482,KY-1482,1.0,1.0,Road blocked due to culvert washing out. Updates as available.  Seek an alternate route.,2022-07-28 16:43:00,2022-07-28 17:32:01,37.244422,-83.532582,0 days 00:49:01,0.8169
12,Pike,KY-612,KY-612,1.0,2.0,Road blocked due to flooding. Updates as available.,2022-07-28 08:36:00,2022-07-28 17:24:01,37.672931,-82.3472,0 days 08:48:01,8.8003
12,Letcher,US-119,US-119,16.0,19.0,Road blocked due to flooding. Updates as available.,2022-07-28 10:57:00,2022-07-28 16:28:01,37.124162,-82.783677,0 days 05:31:01,5.5169
12,Pike,KY-1469,KY-1469,14.0,14.0,Road blocked due to flooding in the area.,2022-07-28 08:37:00,2022-07-28 16:22:01,37.359847,-82.55666,0 days 07:45:01,7.7503
12,Pike,KY-1469,KY-1469,11.0,12.0,Road blocked due to flooding in the area.,2022-07-28 08:39:00,2022-07-28 16:22:01,37.341216,-82.586689,0 days 07:43:01,7.7169
12,Pike,KY-610,VIRGIE RD,1.0,2.0,Road blocked due to flooding in the area.,2022-07-28 08:37:00,2022-07-28 16:20:01,37.288064,-82.597791,0 days 07:43:01,7.7169
12,Pike,KY-805,KY-805,5.0,6.0,Road blocked due to flooding in the area.,2022-07-28 08:38:00,2022-07-28 16:20:01,37.262431,-82.573699,0 days 07:42:01,7.7003
12,Pike,US-460,FERRELLS CREEK RD,21.0,22.0,Road blocked due to a slide in the area.,2022-07-28 10:00:00,2022-07-28 16:18:01,37.377849,-82.270027,0 days 06:18:01,6.3003
12,Pike,KY-612,KY-612,1.0,2.0,Road blocked due to flooding in the area.,2022-07-28 08:36:00,2022-07-28 16:16:01,37.672931,-82.3472,0 days 07:40:01,7.6669
12,Floyd,KY-777,KY-777,0.0,1.0,Road blocked due to flooding in the area.,2022-07-28 10:51:00,2022-07-28 16:12:00,37.477306,-82.83031,0 days 05:21:00,5.35
12,Floyd,KY-122,KY-122,15.7,16.5,Road blocked due to flooding in the area.,2022-07-28 11:20:00,2022-07-28 16:12:00,37.478504,-82.747656,0 days 04:52:00,4.8667
12,Floyd,KY-850,KY-850,0.0,1.0,Road blocked due to flooding in the area.,2022-07-28 13:18:00,2022-07-28 16:12:00,37.519901,-82.84293,0 days 02:54:00,2.9
12,Floyd,KY-979,KY-979,0.0,11.0,Road blocked due to flooding. Updates as available,2022-07-28 08:53:00,2022-07-28 16:08:01,37.393252,-82.661213,0 days 07:15:01,7.2503
12,Floyd,KY-466,KY-466,0.0,1.0,Road blocked due to roadway damage in this area.,2022-07-28 08:47:00,2022-07-28 16:08:01,37.306547,-82.703919,0 days 07:21:01,7.3503
12,Martin,KY-40,KY-40,4.5,4.5,WATER OVER ROAD,2022-07-28 08:35:00,2022-07-28 14:04:02,37.865739,-82.608072,0 days 05:29:02,5.4839
12,Martin,KY-1224,ROCKHOUSE RD,4.7,4.7,WATER OVER ROAD,2022-07-28 08:37:00,2022-07-28 14:04:02,37.863739,-82.595514,0 days 05:27:02,5.4506
12,Pike,KY-610,VIRGIE RD,0.0,1.0,WATER OVER ROAD,2022-07-28 08:39:00,2022-07-28 13:16:01,37.278806,-82.586715,0 days 04:37:01,4.6169
12,Pike,KY-3418,KY-3418,5.0,6.0,Road blocked due to flooding in the area.,2022-07-28 10:01:00,2022-07-28 10:06:01,37.462104,-82.395915,0 days 00:05:01,0.0836
12,Floyd,KY-466,KY-466,0.0,4.1,The road is closed. Updates as available,2022-07-28 08:55:00,2022-07-28 08:58:01,37.326263,-82.69344,0 days 00:03:01,0.0503
12,Floyd,KY-194,KY-194,1.0,2.0,Road blocked due to slides. Updates as available.,2022-07-26 17:19:00,2022-07-27 18:54:00,37.634775,-82.669845,1 days 01:35:00,25.5833
12,Martin,KY-40,KY-40,13.8,13.8,Road blocked due to flooding. Updates as available.,2022-07-27 15:27:00,2022-07-27 18:08:01,37.840036,-82.494684,0 days 02:41:01,2.6836
12,Martin,KY-40,KY-40,0.0,0.0,Road blocked due to flooding. Updates as available.,2022-07-27 15:29:00,2022-07-27 18:08:01,37.839811,-82.436985,0 days 02:39:01,2.6503
12,Pike,KY-122,KY-122,0.0,5.0,Water over road with tree down,2022-07-27 08:01:00,2022-07-27 16:58:01,37.337182,-82.630732,0 days 08:57:01,8.9503
12,Pike,KY-122,KY-122,0.0,5.0,Blocked due to a mudslide in the area. Seek alternate route.,2022-07-27 08:00:00,2022-07-27 16:58:01,37.337182,-82.630732,0 days 08:58:01,8.9669
12,Floyd,KY-3385,KY-3385,2.5,2.5,Road blocked due to flooding. Updates as available.,2022-07-26 18:42:00,2022-07-27 13:28:01,37.655911,-82.624399,0 days 18:46:01,18.7669
12,Floyd,KY-3386,KY-3386,0.0,1.0,Road blocked due to flooding. Updates as available.,2022-07-26 17:23:00,2022-07-27 13:28:01,37.677798,-82.720489,0 days 20:05:01,20.0836
12,Pike,KY-3415,LITTLE ROBINSON CREEK RD,0.0,1.0,Blocked due to a mudslide in the area. Seek alternate route.,2022-07-27 08:00:00,2022-07-27 11:40:00,37.370192,-82.590834,0 days 03:40:00,3.6667
12,Pike,KY-3415,LITTLE ROBINSON CREEK RD,0.0,1.0,road blocked with water,2022-07-27 08:04:00,2022-07-27 11:40:00,37.370192,-82.590834,0 days 03:36:00,3.6
12,Knott,KY-899,KY-899,12.0,12.0,Lane blocked due to flooding in the area.,2022-07-27 07:45:00,2022-07-27 08:24:01,37.398733,-82.820539,0 days 00:39:01,0.6503
12,Pike,KY-2059,POPLAR FORK - WOODMAN RD,0.0,0.0,Road blocked due to flooding. Updates as available.,2022-07-26 19:06:00,2022-07-27 08:02:01,37.512005,-82.052238,0 days 12:56:01,12.9336
12,Floyd,KY-2555,KY-2555,0.0,1.0,Lane blocked due to a slide. Updates as available.,2022-07-26 17:21:00,2022-07-26 20:58:01,37.658654,-82.793911,0 days 03:37:01,3.6169
12,Pike,KY-194,KY-194,0.0,0.0,Road blocked due to flooding. Updates as available.,2022-07-26 19:06:00,2022-07-26 20:52:01,37.503364,-82.066149,0 days 01:46:01,1.7669
12,Floyd,KY-194,KY-194,0.0,7.0,Road blocked due to flooding and multiple slides. Updates as available.,2022-07-26 18:38:00,2022-07-26 19:36:01,37.648135,-82.645124,0 days 00:58:01,0.9669
12,Letcher,KY-3402,LITTLE DRY FRK,0.0,2.1,Road blocked due to flooding. Updates as available.,2022-07-26 17:25:00,2022-07-26 19:28:01,37.148164,-82.843324,0 days 02:03:01,2.0503
12,Letcher,KY-3401,KY-3401,0.5,0.5,Road blocked due to flooding. Updates as available.,2022-07-26 17:24:00,2022-07-26 19:28:01,37.126053,-82.868182,0 days 02:04:01,2.0669
12,Letcher,KY-1811,KY-1811,0.5,0.5,Road blocked due to flooding. Updates as available.,2022-07-26 17:26:00,2022-07-26 19:28:01,37.159702,-82.869211,0 days 02:02:01,2.0336
5,Franklin,I-64,I-64 NC,53.0,53.0,Westbound all lanes blocked.,2022-07-14 11:54:00,2022-07-14 13:54:01,38.158525,-84.896034,0 days 02:00:01,2.0003
5,Franklin,I-64,I-64 NC,53.0,53.0,ALL WESTBOUND LANES BLOCKED,2022-07-14 11:54:00,2022-07-14 12:56:01,38.158525,-84.896034,0 days 01:02:01,1.0336
5,Franklin,I-64,I-64 NC,55.0,55.0,Westbound both lanes blocked for cleanup from an earlier crash.,2022-07-12 19:30:00,2022-07-12 23:58:00,38.160085,-84.859988,0 days 04:28:00,4.4667
11,Harlan,KY-72,KY-72 W,11.1,11.1,Reduced to one lane. US 421 can be used as an alternate route.,2022-07-06 07:00:00,2022-07-12 18:58:01,36.834911,-83.32452,6 days 11:58:01,155.9669
7,Montgomery,KY-646,KIDDVILLE RD,7.4,9.0,Single lane traffic with alternating flow. Consider alternate route.,2022-07-06 19:00:00,2022-07-07 15:58:01,37.974383,-83.987069,0 days 20:58:01,20.9669
7,Clark,KY-646,NEST EGG RD,0.0,0.0,Roadway blocked. Seek alternate route.,2022-07-05 21:56:00,2022-07-06 14:56:00,37.959841,-83.983175,0 days 17:00:00,17.0
11,Whitley,I-75,I-75,25.0,25.0,Northbound left lane blocked due to debris in the roadway,2022-07-02 17:38:00,2022-07-02 19:36:02,36.922793,-84.128392,0 days 01:58:02,1.9672
7,Mercer,KY-1915,DRY BRANCH RD,3.4,3.5,Road blocked due to a damaged culvert.  A signed detour is in place.,2022-06-20 16:00:00,2022-06-27 15:58:01,37.745755,-84.861506,6 days 23:58:01,167.9669
1,Fulton,KY-94,KY-94 W,7.0,11.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 14:43:00,2022-05-25 17:44:00,36.548059,-89.249199,136 days 03:01:00,3267.0167
2,Union,KY-1637,KY-1637,0.0,2.9,Road blocked due to flooding. Updates as available.,2022-05-13 19:38:00,2022-05-16 20:36:01,37.795305,-87.863817,3 days 00:58:01,72.9669
2,Union,KY-1452,KY-1452,0.0,1.9,Road blocked due to flooding. Updates as available.,2022-05-13 19:37:00,2022-05-16 20:36:01,37.814514,-87.877537,3 days 00:59:01,72.9836
2,Union,KY-667,KY-667,5.7,11.2,Road blocked due to flooding. Updates as available.,2022-04-19 08:13:00,2022-05-16 20:34:01,37.651642,-88.147407,27 days 12:21:01,660.3503
2,Henderson,KY-136,KY-136 WEST,0.0,5.0,Road blocked due to flooding. Updates as available.,2022-05-13 19:34:00,2022-05-16 20:32:01,37.89442,-87.863325,3 days 00:58:01,72.9669
6,Campbell,KY-1566,ONEONTA RD,0.8,1.2,Road blocked due to flooding. Updates as available.,2022-05-08 21:00:00,2022-05-11 07:38:01,38.967478,-84.316186,2 days 10:38:01,58.6336
1,Trigg,KY-276,ROCKY RIDGE RD,11.5,11.5,The roadway is expected to remain closed until sometime Thursday afternoon.,2022-05-09 12:57:00,2022-05-09 15:44:11,36.910859,-87.759915,0 days 02:47:11,2.7864
11,Knox,KY-1527,KY-1527,2.0,2.4,Road blocked due to flooding. Updates as available.,2022-02-23 12:14:00,2022-05-09 09:44:01,36.921645,-83.907578,74 days 21:30:01,1797.5003
11,Knox,KY-11,N KY-11,13.0,15.0,Road blocked due to flooding. Updates as available.,2022-05-06 23:23:00,2022-05-09 09:44:01,36.921977,-83.855797,2 days 10:21:01,58.3503
11,Knox,KY-1527,KY-1527,2.0,2.4,Blocked due to flooding in the area.,2022-02-04 07:10:00,2022-05-07 15:42:01,36.921645,-83.907578,92 days 08:32:01,2216.5336
11,Knox,KY-11,N KY-11,13.0,15.0,ROADWAY IS BLOCKED DUE TO HIGH WATER,2022-05-06 23:23:00,2022-05-07 15:42:01,36.921977,-83.855797,0 days 16:19:01,16.3169
9,Lewis,KY-1306,KINNEY RD,2.0,2.0,"The road will remain closed through the weekend and until debris can be cleared. All thru traffic should detour using the AA Highway (KY 9 and KY 10), or seek alternate routes.",2022-05-07 07:31:00,2022-05-07 15:40:01,38.569104,-83.216044,0 days 08:09:01,8.1503
9,Lewis,KY-1306,KINNEY RD,2.0,2.0,Blocked due to a mudslide in the area. Seek alternate route.,2022-05-07 07:33:00,2022-05-07 15:38:01,38.569104,-83.216044,0 days 08:05:01,8.0836
9,Carter,I-64,I-64,174.0,174.0,"EASTBOUND REST AREA CLOSED, DUE TO EARLIER CRASH, UNTIL FURTHER NOTICE",2022-05-04 07:49:00,2022-05-04 19:58:11,38.356415,-82.901138,0 days 12:09:11,12.1531
9,Carter,I-64,I-64,174.0,174.0,Eastbound Rest Area Closed,2022-05-04 07:50:00,2022-05-04 13:48:00,38.356415,-82.901138,0 days 05:58:00,5.9667
1,Carlisle,KY-1628,KY-1628,2.0,2.0,Roadway blocked due to flood damage. Updates as available.,2022-04-26 08:11:00,2022-04-28 08:02:01,36.922194,-88.898473,1 days 23:51:01,47.8503
1,Carlisle,KY-1628,KY-1628,2.0,2.0,Roadway Closed due to Flood damage,2022-04-26 08:11:00,2022-04-26 10:50:00,36.922194,-88.898473,0 days 02:39:00,2.65
1,Fulton,KY-1907,STATE ROUTE 1907,1.0,3.0,WATER OVER ROAD,2022-04-26 08:12:00,2022-04-26 10:48:00,36.579274,-89.012874,0 days 02:36:00,2.6
2,Union,KY-1452,KY-1452,0.0,2.0,Road blocked due to flooding. Updates as available.,2022-04-19 08:14:00,2022-04-19 16:24:01,37.814701,-87.876844,0 days 08:10:01,8.1669
2,Union,KY-1637,KY-1637,0.2,3.0,Road blocked due to flooding. Updates as available.,2022-04-19 08:15:00,2022-04-19 16:24:01,37.797053,-87.863029,0 days 08:09:01,8.1503
2,Union,KY-1637,KY-1637,0.2,3.0,Blocked due to flooding in the area.,2022-04-19 08:15:00,2022-04-19 15:36:00,37.797053,-87.863029,0 days 07:21:00,7.35
2,Union,KY-667,KY-667,5.7,11.2,Blocked due to flooding in the area.,2022-04-19 08:13:00,2022-04-19 15:34:00,37.651642,-88.147407,0 days 07:21:00,7.35
2,Union,KY-1452,KY-1452,0.0,2.0,Blocked due to flooding in the area.,2022-01-06 09:20:00,2022-04-19 15:34:00,37.814701,-87.876844,103 days 06:14:00,2478.2333
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Roadway blocked due to flooding. Updates as available.,2022-01-02 21:00:00,2022-04-19 08:12:01,37.679994,-87.093963,106 days 11:12:01,2555.2003
1,McCracken,KY-1255,BONDS RD,1.0,2.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 09:00:00,2022-04-17 17:58:01,36.955014,-88.558039,98 days 08:58:01,2360.9669
4,Breckinridge,KY-261,KY-261,15.2,15.2,Roadway blocked due to flooding. Updates as available.,2022-02-03 12:00:00,2022-04-17 17:58:01,37.814128,-86.431861,73 days 05:58:01,1757.9669
1,Hickman,KY-123,KY-123 W,14.0,16.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 19:30:00,2022-04-17 17:58:01,36.669675,-89.095343,97 days 22:28:01,2350.4669
2,Christian,KY-1338,COLLINS BRIDGE RD,3.1,3.1,Roadway blocked due to flooding. Updates as available.,2022-04-13 13:18:00,2022-04-17 17:58:01,37.11671,-87.622297,4 days 04:40:01,100.6669
2,Christian,KY-1338,COLLINS BRIDGE RD,3.1,3.1,Road blocked due to flooding. Updates as available.,2022-04-15 18:46:00,2022-04-16 15:22:01,37.11671,-87.622297,0 days 20:36:01,20.6003
2,Ohio,KY-919,KY-919,3.0,4.0,Road blocked due to flooding. Updates as available.,2022-04-15 12:49:00,2022-04-16 14:34:00,37.552221,-86.692898,1 days 01:45:00,25.75
1,Marshall,KY-1462,BENTON-BIRMINGHAM RD,1.0,2.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 14:42:00,2022-04-15 19:50:01,36.873238,-88.32393,96 days 05:08:01,2309.1336
2,Ohio,KY-919,KY-919,3.0,4.0,Blocked due to flooding in the area.,2022-01-03 11:09:00,2022-04-15 18:48:10,37.552221,-86.692898,102 days 07:39:10,2455.6528
2,Webster,KY-270,KY-270,6.8,8.0,Roadway blocked due to flooding. Updates as available.,2022-04-14 09:37:00,2022-04-15 12:50:01,37.464936,-87.786049,1 days 03:13:01,27.2169
2,Daviess,KY-762,KY-762,0.0,1.0,Roadway blocked due to flooding. Updates as available.,2022-01-02 21:00:00,2022-04-15 12:48:01,37.634446,-86.939792,102 days 15:48:01,2463.8003
1,Fulton,KY-1907,STATE ROUTE 1907,1.0,3.0,Roadway blocked due to flooding. Updates as available.,2022-04-14 09:45:00,2022-04-14 17:14:00,36.579275,-89.013215,0 days 07:29:00,7.4833
1,Fulton,KY-94,KY-94 E,23.0,26.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 14:44:00,2022-04-14 17:14:00,36.55379,-88.989229,95 days 02:30:00,2282.5
2,Webster,KY-138,KY-138,10.4,10.7,Roadway blocked due to flooding. Updates as available.,2022-03-07 12:39:00,2022-04-14 15:10:00,37.489097,-87.499592,38 days 02:31:00,914.5167
1,Carlisle,US-62,US-62,4.0,5.0,Roadway blocked due to flooding. Updates as available.,2022-01-09 08:20:00,2022-04-14 15:08:00,36.903716,-88.943648,95 days 06:48:00,2286.8
1,Fulton,KY-1907,STATE ROUTE 1907,1.0,3.0,Blocked due to flooding in the area.,2022-04-13 09:04:00,2022-04-14 14:58:00,36.579275,-89.013215,1 days 05:54:00,29.9
1,Fulton,KY-94,KY-94 E,23.0,26.0,Blocked due to flooding in the area.,2022-02-18 07:12:00,2022-04-14 14:58:00,36.55379,-88.989229,55 days 07:46:00,1327.7667
2,Daviess,KY-762,KY-762,0.0,1.0,Blocked due to flooding in the area.,2022-02-18 10:06:00,2022-04-14 14:54:00,37.634446,-86.939792,55 days 04:48:00,1324.8
2,Daviess,KY-298,HILL BRIDGE RD,2.0,3.0,Blocked due to flooding in the area.,2022-02-18 10:06:00,2022-04-14 14:54:00,37.679994,-87.093963,55 days 04:48:00,1324.8
2,Webster,KY-138,KY-138,10.4,10.7,Blocked due to flooding in the area.,2022-03-07 09:04:00,2022-04-14 14:34:01,37.489097,-87.499592,38 days 05:30:01,917.5003
1,McCracken,KY-994,OLD MAYFIELD RD,5.5,5.7,Roadway blocked due to flooding. Updates as available.,2022-02-17 11:46:00,2022-04-13 21:58:01,37.016832,-88.628839,55 days 10:12:01,1330.2003
1,McCracken,KY-1014,KY-1014,3.2,3.7,Roadway blocked due to flooding. Updates as available.,2022-04-13 20:00:00,2022-04-13 21:58:01,37.014798,-88.632524,0 days 01:58:01,1.9669
1,Marshall,KY-2595,LAKEVIEW CHURCH RD,3.3,3.3,Roadway blocked due to flooding. Updates as available.,2022-04-12 17:00:00,2022-04-13 09:06:00,36.987465,-88.312951,0 days 16:06:00,16.1
1,McCracken,KY-348,KY-348,7.0,7.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 07:51:00,2022-04-13 09:06:00,36.943467,-88.56659,1 days 01:15:00,25.25
1,Graves,KY-348,KY-348 W,0.0,1.2,Roadway blocked due to flooding. Updates as available.,2022-04-12 07:39:00,2022-04-13 09:06:00,36.938892,-88.553608,1 days 01:27:00,25.45
1,McCracken,KY-994,OLD MAYFIELD RD,2.0,2.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 06:24:00,2022-04-13 09:06:00,36.97113,-88.611218,1 days 02:42:00,26.7
1,Graves,KY-339,KY-339 E,0.0,2.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 07:37:00,2022-04-13 09:04:00,36.633871,-88.541878,1 days 01:27:00,25.45
1,McCracken,KY-339,CLINTON RD,0.0,2.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 07:36:00,2022-04-13 09:04:00,36.960566,-88.721117,1 days 01:28:00,25.4667
1,Fulton,KY-1907,STATE ROUTE 1907,1.0,3.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 10:05:00,2022-04-12 18:08:00,36.579274,-89.012874,0 days 08:03:00,8.05
1,Marshall,KY-1949,WADESBORO RD N,7.0,7.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 07:49:00,2022-04-12 15:06:01,36.828025,-88.438054,0 days 07:17:01,7.2836
1,McCracken,KY-1255,BONDS RD,1.0,2.0,Roadway closed due to High water,2022-04-12 06:34:00,2022-04-12 15:04:01,36.955014,-88.558039,0 days 08:30:01,8.5003
1,Livingston,US-60,US-60,10.0,11.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 08:02:00,2022-04-12 15:02:01,37.118697,-88.402332,0 days 07:00:01,7.0003
1,Livingston,KY-453,IUKA RD,13.0,14.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 08:02:00,2022-04-12 15:02:01,37.114759,-88.383996,0 days 07:00:01,7.0003
1,Graves,KY-348,KY-348 W,0.0,2.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 07:39:00,2022-04-12 15:00:02,36.935239,-88.547829,0 days 07:21:02,7.3506
1,Graves,KY-339,KY-339 N,37.0,38.4,Roadway blocked due to flooding. Updates as available.,2022-04-12 08:10:00,2022-04-12 15:00:02,36.937856,-88.729373,0 days 06:50:02,6.8339
4,Breckinridge,KY-261,KY-261,15.2,15.2,WATER OVER ROAD  BLOCKED,2022-04-12 09:53:00,2022-04-12 14:58:01,37.814128,-86.431861,0 days 05:05:01,5.0836
1,Graves,KY-348,KY-348 W,0.0,2.0,"ROAD BLOCKED, WATER OVER RD",2022-04-12 07:39:00,2022-04-12 14:56:01,36.935239,-88.547829,0 days 07:17:01,7.2836
1,Graves,KY-339,KY-339 E,0.0,2.0,"ROAD IS BLOCKED,WATER OVER RD",2022-04-12 07:37:00,2022-04-12 14:54:01,36.633871,-88.541878,0 days 07:17:01,7.2836
1,Carlisle,KY-121,KY-121 N,7.3,7.3,Roadway blocked due to flooding. Updates as available,2022-04-12 08:56:00,2022-04-12 10:04:00,36.907913,-88.917011,0 days 01:08:00,1.1333
1,McCracken,KY-1014,KY-1014,3.7,3.7,Roadway blocked due to flooding. Updates as available.,2022-04-11 22:00:00,2022-04-12 08:56:01,37.017119,-88.629605,0 days 10:56:01,10.9336
1,McCracken,KY-339,CLINTON RD,7.0,7.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 07:38:00,2022-04-12 08:06:01,37.028463,-88.672214,0 days 00:28:01,0.4669
1,Graves,KY-339,KY-339 E,0.0,1.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 07:44:00,2022-04-12 07:46:01,36.634244,-88.532851,0 days 00:02:01,0.0336
