District,County,Route,Road_Name,Begin_MP,End_MP,Comments,Reported_On,End_Date,Route_Link
1,Hickman,KY-2206,KY-2206,0.1,1.0,Road blocked due to flooding. Seek alternate route.,2023-03-03 11:30:28,2023-03-04 00:16:01,https://goky.ky.gov/?lat=36.685895&lng=-88.986795&zoom=14KY-2206
1,Hickman,KY-2206,KY-2206,0.1,1.0,Roadway blocked due to flooding.  Updates as available.,2025-01-30 20:06:28,2025-01-31 06:10:00,https://goky.ky.gov/?lat=36.685895&lng=-88.986795&zoom=14KY-2206
1,Hickman,KY-2206,KY-2206,0.1,1.0,Roadway blocked due to flooding. Updates as available. ,2025-02-15 15:54:06,2025-02-16 20:56:01,https://goky.ky.gov/?lat=36.685895&lng=-88.986795&zoom=14KY-2206
1,Hickman,KY-2206,KY-2206,0.1,1.0,Roadway blocked due to flooding. Updates as available.,2025-09-25 00:56:10,2025-09-25 03:46:01,https://goky.ky.gov/?lat=36.685895&lng=-88.986795&zoom=14KY-2206
1,Hickman,KY-2206,KY-2206,1.0,2.0,Road blocked due to flooding. Updates as available.,2022-02-22 11:19:00,2022-02-23 12:12:01,https://goky.ky.gov/?lat=36.705016&lng=-88.982607&zoom=14
1,Hickman,KY-2206,KY-2206,1.0,2.0,Blocked due to flooding in the area.,2022-02-22 11:19:00,2022-02-22 15:30:01,https://goky.ky.gov/?lat=36.705016&lng=-88.982607&zoom=14
1,Hickman,KY-239,KY-239,0.5,3.7,Road blocked due to flooding at this location.,2023-03-04 10:06:24,2023-03-04 18:38:01,https://goky.ky.gov/?lat=36.603287&lng=-89.031744&zoom=14KY-239
1,Hickman,KY-239,KY-239,0.5,3.7,Roadway blocked due to flooding. Updates as available.,2023-03-04 10:06:24,2025-02-17 08:54:02,https://goky.ky.gov/?lat=36.603287&lng=-89.031744&zoom=14KY-239
1,Hickman,KY-239,KY-239,0.5,3.8,Roadway blocked due to flooding. Updates as available,2023-07-20 09:52:35,2023-07-21 14:42:01,https://goky.ky.gov/?lat=36.603287&lng=-89.031744&zoom=14KY-239
1,Hickman,KY-239,KY-239,1.0,3.0,Roadway blocked due to flooding.  Updates as available.,2025-04-05 22:52:21,2025-04-06 21:00:01,https://goky.ky.gov/?lat=36.610574&lng=-89.030654&zoom=14KY-239
1,Hickman,KY-3061,KY-3061,0.1,2.3,Roadway blocked due to flooding. Updates as available.,2025-02-15 23:08:09,2025-02-20 14:38:02,https://goky.ky.gov/?lat=36.630445&lng=-88.843886&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,0.1,2.3,Roadway blocked due to emergency repairs. Updates as available. ,2025-02-15 23:08:09,2025-03-04 16:06:01,https://goky.ky.gov/?lat=36.630445&lng=-88.843886&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,0.1,2.3,Roadway blocked due to cross drain repaire,2025-02-15 23:08:09,2025-02-25 15:16:02,https://goky.ky.gov/?lat=36.630445&lng=-88.843886&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,0.1,2.4,Closed due to flooding. Seek alternate route.,2025-02-21 13:02:47,2025-02-21 16:34:05,https://goky.ky.gov/?lat=36.630445&lng=-88.843886&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,0.1,2.4,Roadway blocked due to flooding. Updates as available. ,2025-02-21 13:02:47,2025-02-21 16:56:01,https://goky.ky.gov/?lat=36.630445&lng=-88.843886&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,0.1,2.4,Roadway blocked for repairs. Updates as available,2025-02-21 13:02:47,2025-03-12 17:00:02,https://goky.ky.gov/?lat=36.630445&lng=-88.843886&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,0.1,2.4,Roadway blocked due to roadway damage. Updates as available. ,2025-02-21 13:02:47,2025-02-26 15:20:02,https://goky.ky.gov/?lat=36.630445&lng=-88.843886&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,0.1,2.4,Roadway blocked for emergency repairs. Updates as available. ,2025-02-21 13:02:47,2025-03-04 16:14:01,https://goky.ky.gov/?lat=36.630445&lng=-88.843886&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,0.2,0.2,SLIDE AT CROSS DRAIN,2025-02-21 12:40:04,2025-02-21 18:42:02,https://goky.ky.gov/?lat=36.631905&lng=-88.843873&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,0.2,0.2,BLOCKED FLOODING,2025-02-21 12:40:04,2025-02-21 12:46:02,https://goky.ky.gov/?lat=36.631905&lng=-88.843873&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,0.2,0.2,Roadway blocked due to a rockslide. Updates as available. ,2025-02-21 12:40:04,2025-02-23 18:30:01,https://goky.ky.gov/?lat=36.631905&lng=-88.843873&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,3.0,7.0,Roadway blocked due to flooding. Updates as available.,2023-07-19 15:32:52,2023-07-19 20:24:00,https://goky.ky.gov/?lat=36.666761&lng=-88.834996&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,3.0,6.0,Roadway blocked due to flooding. Updates as available.,2023-07-19 15:32:52,2023-07-20 09:50:00,https://goky.ky.gov/?lat=36.666761&lng=-88.834996&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,3.0,4.0,Roadway blocked due to flooding. Updates as available.,2023-08-08 01:19:37,2023-08-08 15:18:01,https://goky.ky.gov/?lat=36.666761&lng=-88.834996&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,5.9,6.9,Roadway blocked due to emergency repairs. Updates as available. ,2025-04-06 14:23:50,2025-06-26 18:34:01,https://goky.ky.gov/?lat=36.693584&lng=-88.852797&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,5.9,6.9,Roadway due pavement washout. Seek an alternate route. ,2025-04-06 14:23:50,2025-04-26 14:52:01,https://goky.ky.gov/?lat=36.693584&lng=-88.852797&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,5.9,6.9,Roadway blocked due to flooding. Updates as available.,2025-04-06 14:23:50,2025-04-25 15:52:01,https://goky.ky.gov/?lat=36.693584&lng=-88.852797&zoom=14KY-3061
1,Hickman,KY-3061,KY-3061,5.9,6.9,Road blocked due to flooding. Updates as available.,2025-04-06 14:23:50,2025-04-10 15:30:02,https://goky.ky.gov/?lat=36.693584&lng=-88.852797&zoom=14KY-3061
1,Hickman,KY-307,KY-307 N,11.0,14.0,Road blocked due to flooding.  Updates as available.,2025-04-05 08:54:54,2025-04-06 16:04:01,https://goky.ky.gov/?lat=36.730359&lng=-88.868748&zoom=14KY-307
1,Hickman,KY-307,KY-307 N,12.0,15.0,Roadway blocked due to flooding.  Updates as available.,2025-01-30 19:17:57,2025-02-01 08:38:00,https://goky.ky.gov/?lat=36.715852&lng=-88.86894&zoom=14KY-307
1,Hickman,KY-307,KY-307 N,13.0,14.0,Blocked due to flooding in the area.,2022-02-22 11:08:00,2022-02-22 15:28:00,https://goky.ky.gov/?lat=36.737592&lng=-88.868696&zoom=14
1,Hickman,KY-307,KY-307 N,13.0,14.0,Road blocked due to flooding. Updates as available.,2022-02-22 11:08:00,2022-02-23 12:12:01,https://goky.ky.gov/?lat=36.737592&lng=-88.868696&zoom=14
1,Hickman,KY-307,KY-307 N,13.0,14.0,Road blocked due to flooding. Seek alternate route.,2023-03-03 08:29:08,2023-03-04 07:38:01,https://goky.ky.gov/?lat=36.730359&lng=-88.868748&zoom=14KY-307
1,Hickman,KY-307,KY-307 N,13.0,14.0,Roadway blocked due to flooding. Updates as available. ,2025-02-15 15:53:08,2025-02-16 20:56:01,https://goky.ky.gov/?lat=36.730359&lng=-88.868748&zoom=14KY-307
1,Hickman,KY-307,KY-307 N,13.0,14.0,Roadway blocked due to flooding. Updates as available.,2025-04-04 06:43:42,2025-04-04 13:54:02,https://goky.ky.gov/?lat=36.730359&lng=-88.868748&zoom=14KY-307
1,Hickman,KY-307,KY-307 N,13.0,14.0,Road blocked due to flooding.  Updates as available.,2025-04-05 08:54:54,2025-04-05 23:32:02,https://goky.ky.gov/?lat=36.730359&lng=-88.868748&zoom=14KY-307
1,Hickman,KY-307,KY-307 N,14.0,16.0,Roadway blocked due to flooding. Updates as available.,2023-07-19 08:25:59,2023-07-20 06:36:01,https://goky.ky.gov/?lat=36.744848&lng=-88.868668&zoom=14KY-307
1,Hickman,KY-307,KY-307 N,14.0,16.0,Both directions all lanes blocked due to flooding. Seek alternate route.,2023-07-19 08:25:59,2023-08-05 10:58:01,https://goky.ky.gov/?lat=36.744848&lng=-88.868668&zoom=14KY-307
1,Hickman,KY-307,KY-307 N,14.0,16.0,Roadway is blocked due to water over the road. Signs and barricades are posted,2023-08-05 09:42:19,2023-08-05 13:12:01,https://goky.ky.gov/?lat=36.744848&lng=-88.868668&zoom=14KY-307
1,Hickman,KY-307,KY-307 S,4.0,6.0,Roadway is blocked due to water over the road,2023-07-19 06:47:44,2023-07-19 08:28:00,https://goky.ky.gov/?lat=36.600443&lng=-88.871626&zoom=14KY-307
1,Hickman,KY-307,KY-307 S,4.0,6.0,Roadway blocked due to flooding. Updates as available.,2023-07-19 15:31:47,2025-02-16 01:36:01,https://goky.ky.gov/?lat=36.600443&lng=-88.871626&zoom=14KY-307
1,Hickman,KY-307,KY-307 S,4.0,6.0,Roadway blocked due to high water,2025-04-05 08:47:24,2025-04-05 22:52:02,https://goky.ky.gov/?lat=36.600443&lng=-88.871626&zoom=14KY-307
1,Hickman,KY-575,KY-575 N,1.0,3.0,Roadway is blocked due to flooding. Updates as available.,2023-07-22 09:53:06,2023-07-22 20:22:02,https://goky.ky.gov/?lat=36.668858&lng=-88.896037&zoom=14KY-575
1,Hickman,KY-575,KY-575 N,1.2,2.4,Road blocked due to flooding at this location.,2023-07-26 12:37:27,2023-07-26 15:12:01,https://goky.ky.gov/?lat=36.671739&lng=-88.895475&zoom=14KY-575
1,Hickman,KY-58,KY-58 W,6.0,8.0,Roadway blocked due to flooding. Updates as available.,2023-07-19 15:34:53,2023-07-20 09:52:00,https://goky.ky.gov/?lat=36.712498&lng=-89.031496&zoom=14KY-58
1,Hickman,KY-58,KY-58 W,7.0,8.0,Blocked due to flooding in the area.,2022-02-18 07:14:00,2022-02-22 15:28:00,https://goky.ky.gov/?lat=36.691765&lng=-89.024411&zoom=14
1,Hickman,KY-58,KY-58 W,7.0,8.0,Road blocked due to flooding. Updates as available.,2022-02-22 11:07:00,2022-02-23 08:18:01,https://goky.ky.gov/?lat=36.691765&lng=-89.024411&zoom=14
1,Hickman,KY-58,KY-58 W,7.0,8.0,Road blocked due to flooding. Seek alternate route.,2023-03-03 08:29:06,2023-03-25 11:48:00,https://goky.ky.gov/?lat=36.698555&lng=-89.027397&zoom=14KY-58
1,Hickman,KY-58,KY-58 W,7.0,8.0,Roadway blocked due to flooding. Updates as available.,2023-07-19 15:34:53,2025-04-04 13:54:02,https://goky.ky.gov/?lat=36.698555&lng=-89.027397&zoom=14KY-58
1,Hickman,KY-58,KY-58 W,7.0,8.0,Roadway blocked due to flooding.  Updates as available.,2025-01-30 19:21:41,2025-01-31 06:10:00,https://goky.ky.gov/?lat=36.698555&lng=-89.027397&zoom=14KY-58
1,Hickman,KY-58,KY-58 W,7.0,8.0,Roadway blocked due to flooding. Updates as available. ,2025-02-15 15:48:27,2025-02-16 11:00:01,https://goky.ky.gov/?lat=36.685123&lng=-89.020835&zoom=14KY-58
1,Hickman,KY-58,KY-58 W,7.0,8.0,Roadway blocked due to high water,2025-04-05 08:48:42,2025-04-06 11:06:02,https://goky.ky.gov/?lat=36.698555&lng=-89.027397&zoom=14KY-58
1,Hickman,KY-703,KY-703 E,3.9,5.6,Roadway blocked due to emergency repairs. Updates as available. ,2025-04-05 22:53:53,2025-04-17 16:16:01,https://goky.ky.gov/?lat=36.708016&lng=-88.949837&zoom=14KY-703
1,Hickman,KY-703,KY-703 E,3.9,5.6,Roadway blocked due to pavement collapse.,2025-04-05 22:53:53,2025-04-08 14:56:01,https://goky.ky.gov/?lat=36.708016&lng=-88.949837&zoom=14KY-703
1,Hickman,KY-780,KY-780,1.0,3.0,Roadway blocked due to flooding. Updates as available,2023-07-20 09:49:06,2023-07-22 13:20:01,https://goky.ky.gov/?lat=36.645083&lng=-88.999127&zoom=14KY-780
1,Hickman,KY-780,KY-780,2.0,3.0,Roadway blocked due to flooding. Updates as available.,2022-02-17 22:30:00,2022-02-20 14:34:01,https://goky.ky.gov/?lat=36.630274&lng=-88.993653&zoom=14
1,Hickman,KY-780,KY-780,2.0,3.0,Blocked due to flooding in the area.,2022-02-22 11:11:00,2022-02-22 15:30:01,https://goky.ky.gov/?lat=36.630274&lng=-88.993653&zoom=14
1,Hickman,KY-780,KY-780,2.0,3.0,Road blocked due to flooding. Updates as available.,2022-02-22 11:11:00,2022-02-23 12:12:01,https://goky.ky.gov/?lat=36.630274&lng=-88.993653&zoom=14
1,Hickman,KY-780,KY-780,2.0,3.0,Water over roads.,2023-01-03 09:35:17,2023-01-03 16:50:01,https://goky.ky.gov/?lat=36.630542&lng=-88.998614&zoom=14KY-780
1,Hickman,KY-780,KY-780,2.0,3.0,Roadway blocked due to flooding,2023-03-04 00:18:00,2023-03-04 15:22:01,https://goky.ky.gov/?lat=36.630542&lng=-88.998614&zoom=14KY-780
1,Hickman,KY-780,KY-780,2.0,3.0,Roadway blocked due to flooding. Updates as available.,2023-03-04 00:18:00,2025-04-08 09:20:01,https://goky.ky.gov/?lat=36.630542&lng=-88.998614&zoom=14KY-780
1,Hickman,KY-780,KY-780,2.0,3.0,Road blocked due to flooding. Seek alternate route.,2023-03-25 09:25:10,2023-03-27 15:36:01,https://goky.ky.gov/?lat=36.630542&lng=-88.998614&zoom=14KY-780
1,Hickman,KY-780,KY-780,2.0,3.0,Roadway blocked due to flooding.  Updates as available.,2025-01-30 20:08:23,2025-01-31 06:30:02,https://goky.ky.gov/?lat=36.630542&lng=-88.998614&zoom=14KY-780
1,Hickman,KY-80,KY-80,2.0,3.0,Water over roads.,2023-01-03 09:37:08,2023-01-03 16:50:01,https://goky.ky.gov/?lat=36.777426&lng=-89.088313&zoom=14KY-80
1,Hickman,KY-80,KY-80,2.0,3.0,Road blocked due to flooding. Seek alternate route.,2023-03-03 11:30:31,2023-03-04 07:38:01,https://goky.ky.gov/?lat=36.777426&lng=-89.088313&zoom=14KY-80
1,Hickman,KY-80,KY-80,2.0,3.0,Roadway blocked due to flooding. Updates as available. ,2025-02-15 20:24:46,2025-02-16 20:56:01,https://goky.ky.gov/?lat=36.777426&lng=-89.088313&zoom=14KY-80
1,Hickman,KY-944,KY-944 S,0.1,1.0,Roadway blocked due to a slide.  Updates as available.,2025-04-05 22:50:08,2025-04-21 16:34:01,https://goky.ky.gov/?lat=36.651719&lng=-88.890309&zoom=14KY-944
1,Hickman,US-51,US-51 N,4.0,4.0,Roadway blocked due to flooding. Updates as available.,2023-03-03 11:30:24,2023-03-05 01:12:02,https://goky.ky.gov/?lat=36.697954&lng=-89.000457&zoom=14US-51
1,Hickman,US-51,US-51 N,8.9,10.3,Roadway blocked due to flooding.  Updates as available.,2025-01-30 19:19:49,2025-01-31 06:30:02,https://goky.ky.gov/?lat=36.682053&lng=-89.000141&zoom=14US-51
1,Hickman,US-51,US-51 N,9.0,10.0,Roadway blocked due to flooding. Updates as available.,2023-07-19 15:36:14,2025-09-25 03:46:01,https://goky.ky.gov/?lat=36.683446&lng=-89.000617&zoom=14US-51
1,Hickman,US-51,US-51 N,9.0,10.0,U.S. 51 is CLOSED between the 9 and 10mm at the Cane Creek Bridge between KY 1728 and KY 1540 - ,2023-08-04 09:41:47,2023-08-04 14:26:01,https://goky.ky.gov/?lat=36.683446&lng=-89.000617&zoom=14US-51
1,Hickman,US-51,US-51 N,9.0,10.0,Both directions all lanes blocked due to flooding. Seek alternate route.,2023-08-04 09:41:53,2023-08-04 10:20:01,https://goky.ky.gov/?lat=36.683446&lng=-89.000617&zoom=14US-51
1,Hickman,US-51,US-51 N,9.0,10.0,Roadway blocked due to flooding. Updates as available. ,2025-02-15 15:52:00,2025-02-15 17:20:01,https://goky.ky.gov/?lat=36.683446&lng=-89.000617&zoom=14US-51
1,Hickman,US-51,US-51 N,9.0,13.0,Roadway blocked due to flooding. Updates as available. ,2025-02-15 15:52:00,2025-02-16 01:36:01,https://goky.ky.gov/?lat=36.683446&lng=-89.000617&zoom=14US-51
1,Hickman,US-51,US-51 N,9.0,12.0,Roadway Blocked due to high water,2025-04-05 08:46:09,2025-04-05 22:50:02,https://goky.ky.gov/?lat=36.683446&lng=-89.000617&zoom=14US-51
1,Hickman,US-51,US-51 N,9.0,10.0,Roadway blocked due to flooding.  Updates as available.,2025-04-05 22:44:39,2025-04-06 11:06:02,https://goky.ky.gov/?lat=36.683446&lng=-89.000617&zoom=14US-51
1,Hickman,US-51,US-51 N,10.0,11.0,Blocked due to flooding in the area.,2022-02-22 11:06:00,2022-02-22 14:28:00,https://goky.ky.gov/?lat=36.70525&lng=-89.000337&zoom=14
1,Hickman,US-51,US-51 N,10.0,13.0,Roadway blocked due to flooding. Updates as available.,2023-03-03 11:30:24,2023-03-04 19:34:00,https://goky.ky.gov/?lat=36.697954&lng=-89.000457&zoom=14US-51
1,Hickman,US-51,US-51 N,10.0,13.0,Road blocked due to flooding. Seek alternate route.,2023-03-03 11:30:24,2023-03-04 15:22:01,https://goky.ky.gov/?lat=36.697954&lng=-89.000457&zoom=14US-51
1,Hickman,US-51,US-51 N,10.0,13.0,\Roadway blocked due to flooding. Updates as available.,2023-03-03 11:30:24,2023-03-04 18:38:01,https://goky.ky.gov/?lat=36.697954&lng=-89.000457&zoom=14US-51
1,Hickman,US-51,US-51 N,11.0,12.0,Roadway blocked due to flooding. Updates as available.,2023-07-19 15:36:14,2023-07-19 20:30:01,https://goky.ky.gov/?lat=36.71263&lng=-89.000225&zoom=14US-51
1,Hickman,US-51,US-51 N,13.0,15.0,Roadway blocked due to flooding. Updates as available.,2023-07-19 20:28:45,2023-07-20 22:36:01,https://goky.ky.gov/?lat=36.741851&lng=-89.00043&zoom=14US-51
1,Hickman,US-51,US-51 N,13.0,15.0,Roadway Blocked due to high water,2025-04-05 08:46:09,2025-04-06 21:00:01,https://goky.ky.gov/?lat=36.741851&lng=-89.00043&zoom=14US-51
1,Hickman,US-51,US-51 N,14.0,15.0,BLOCKED FLOODING,2025-02-16 12:51:19,2025-02-17 03:04:01,https://goky.ky.gov/?lat=36.756153&lng=-89.003419&zoom=14US-51
1,Hickman,US-51,US-51 S,0.1,8.0,Roadway blocked due to flooding. Updates as available.,2023-07-19 20:28:45,2023-07-20 09:54:00,https://goky.ky.gov/?lat=36.576981&lng=-88.922343&zoom=14US-51
1,Hickman,US-51,US-51 S,0.1,8.0,Roadway blocked due to flooding. Updates as avaILABLE.,2023-07-20 09:55:01,2023-07-21 14:42:01,https://goky.ky.gov/?lat=36.576981&lng=-88.922343&zoom=14US-51
1,Hickman,US-51,US-51 S,2.0,3.0,Road blocked due to flooding. Seek alternate route.,2023-03-25 09:25:13,2023-03-25 11:48:00,https://goky.ky.gov/?lat=36.597793&lng=-88.94236&zoom=14US-51
1,Hickman,US-51,US-51 S,2.0,3.0,Roadway blocked due to flooding. Updates as available.,2023-07-19 20:28:45,2023-07-19 22:24:01,https://goky.ky.gov/?lat=36.597793&lng=-88.94236&zoom=14US-51
1,Hickman,US-51,US-51 S,2.0,3.0,,2025-02-15 13:10:11,2025-02-15 15:50:01,https://goky.ky.gov/?lat=36.597793&lng=-88.94236&zoom=14US-51
1,Hickman,US-51,US-51 S,2.0,3.0,Roadway blocked due to flooding. Updated as available.,2025-02-15 13:10:18,2025-02-16 09:56:02,https://goky.ky.gov/?lat=36.597793&lng=-88.94236&zoom=14US-51
1,Hickman,US-51,US-51 S,2.0,3.0,Roadway blocked due to flooding.  Updates as available.,2025-04-05 22:46:01,2025-04-06 11:06:02,https://goky.ky.gov/?lat=36.611297&lng=-88.947574&zoom=14US-51
1,Hickman,US-51,US-51 S,3.0,4.0,Roadway blocked due to flooding.  Updates as available.,2025-04-05 22:46:01,2025-04-05 23:32:02,https://goky.ky.gov/?lat=36.611297&lng=-88.947574&zoom=14US-51
1,Hickman,US-51,US-51 S,4.0,5.0,Road blocked due to flooding. Seek alternate route.,2025-01-31 14:18:25,2025-02-01 08:38:00,https://goky.ky.gov/?lat=36.622832&lng=-88.958837&zoom=14US-51
1,Hickman,US-51,US-51 S,4.0,5.0,Roadway blocked due to flooding. Updates as available.,2025-02-16 20:53:46,2025-04-07 07:06:01,https://goky.ky.gov/?lat=36.622832&lng=-88.958837&zoom=14US-51
1,Livingston,KY-133,LOLA RD,5.0,7.0,"Roadway blocked due to flooding, Seek alternate route.",2023-01-02 23:52:59,2023-01-03 11:58:01,https://goky.ky.gov/?lat=37.277871&lng=-88.257491&zoom=14KY-133
1,Livingston,KY-133,LOLA RD,6.0,7.0,Roadway blocked due to flooding. Updates as available.,2022-02-17 13:52:00,2022-02-17 22:54:01,https://goky.ky.gov/?lat=37.296176&lng=-88.271257&zoom=14
1,Livingston,KY-133,LOLA RD,6.0,7.0,Blocked due to flooding in the area.,2022-02-17 13:52:00,2022-02-22 15:10:00,https://goky.ky.gov/?lat=37.296176&lng=-88.271257&zoom=14
1,Livingston,KY-133,LOLA RD,6.0,7.0,Road blocked due to flooding. Seek alternate route.,2023-03-25 09:31:00,2023-03-25 15:18:01,https://goky.ky.gov/?lat=37.290573&lng=-88.265798&zoom=14KY-133
1,Livingston,KY-133,LOLA RD,6.5,7.0,Roadway blocked due to flooding. Updates as available.,2023-02-16 06:47:07,2023-02-16 13:32:01,https://goky.ky.gov/?lat=37.296183&lng=-88.271262&zoom=14KY-133
1,Livingston,KY-133,LOLA RD,7.4,9.1,Roadway blocked due to flooding.  Updates as available.,2024-05-14 22:26:54,2024-05-15 01:02:01,https://goky.ky.gov/?lat=37.302065&lng=-88.284453&zoom=14KY-133
1,Livingston,KY-133,LOLA RD,18.4,18.8,Roadway blocked due to flooding. Updates as available. ,2025-04-10 12:35:19,2025-04-21 16:36:01,https://goky.ky.gov/?lat=37.369362&lng=-88.451086&zoom=14KY-133
1,Livingston,KY-133,SHELBY RD,3.0,4.0,Roadway blocked due to flooding. Updates as available.,2024-12-16 12:57:17,2024-12-16 14:02:01,https://goky.ky.gov/?lat=37.254196&lng=-88.22974&zoom=14KY-133
1,Livingston,KY-135,CARRSVILLE RD,3.0,4.0,Blocked due to flooding in the area.,2022-02-18 07:17:00,2022-02-18 11:56:00,https://goky.ky.gov/?lat=37.292181&lng=-88.374805&zoom=14
1,Livingston,KY-135,CARRSVILLE RD,3.0,6.0,Road blocked due to flooding. Seek alternate route.,2023-03-25 09:31:00,2023-03-25 15:18:01,https://goky.ky.gov/?lat=37.285224&lng=-88.373382&zoom=14KY-135
1,Livingston,KY-135,MAIN ST,11.7,13.3,Roadway blocked due to flooding. Updates as available.,2025-04-13 09:51:59,2025-04-17 11:44:02,https://goky.ky.gov/?lat=37.397309&lng=-88.373893&zoom=14KY-135
1,Livingston,KY-135,TOLU RD,12.4,13.3,Roadway blocked due to flooding. Updates as available.,2025-04-13 09:51:59,2025-04-14 15:10:02,https://goky.ky.gov/?lat=37.397125&lng=-88.362386&zoom=14KY-135
1,Livingston,KY-135,VINE ST,11.0,12.0,Blocked due to flooding in the area.,2022-02-18 07:17:00,2022-02-18 11:56:00,https://goky.ky.gov/?lat=37.3977&lng=-88.376831&zoom=14
1,Livingston,KY-137,RIVER RD,0.1,15.2,Roadway blocked due to flooding. Updates as available. ,2025-04-07 11:10:05,2025-04-21 13:38:01,https://goky.ky.gov/?lat=37.244092&lng=-88.468089&zoom=14KY-137
1,Livingston,KY-137,RIVER RD,5.3,15.2,Roadway blocked due to flooding. Updates as available. ,2025-02-20 12:26:23,2025-02-28 11:08:01,https://goky.ky.gov/?lat=37.24382&lng=-88.46632&zoom=14KY-137
1,Livingston,KY-137,RIVER RD,5.3,15.2,BLOCKED / FLOODING,2025-02-20 12:26:23,2025-02-20 20:14:01,https://goky.ky.gov/?lat=37.24382&lng=-88.46632&zoom=14KY-137
1,Livingston,KY-137,RIVER RD,5.4,15.2,Road blocked due to flooding. Updates as available.,2025-04-07 11:10:05,2025-04-08 14:56:01,https://goky.ky.gov/?lat=37.244092&lng=-88.468089&zoom=14KY-137
1,Livingston,KY-137,RIVER RD,5.4,15.2,Roadway blocked due to flooding. Updates as available. ,2025-04-07 11:10:05,2025-04-25 10:10:01,https://goky.ky.gov/?lat=37.244092&lng=-88.468089&zoom=14KY-137
1,Livingston,KY-137,RIVER RD,5.5,15.0,Roadway blocked due to flooding. Updates as available.,2022-02-25 15:48:00,2022-03-14 14:52:00,https://goky.ky.gov/?lat=37.302685&lng=-88.481809&zoom=14
1,Livingston,KY-137,RIVER RD,5.5,15.0,Road blocked due to flooding. Updates as available.,2022-02-25 15:48:00,2022-02-26 12:02:00,https://goky.ky.gov/?lat=37.302685&lng=-88.481809&zoom=14
1,Livingston,KY-1433,CEDAR GROVE RD,4.0,5.0,Blocked due to flooding in the area.,2022-02-17 13:53:00,2022-02-18 11:56:00,https://goky.ky.gov/?lat=37.205881&lng=-88.314812&zoom=14
1,Livingston,KY-1433,CEDAR GROVE RD,5.0,4.0,Roadway blocked due to flooding. Updates as available.,2023-02-16 08:38:55,2023-02-16 13:32:01,https://goky.ky.gov/?lat=37.20369&lng=-88.306352&zoom=14KY-1433
1,Livingston,KY-1433,CEDAR GROVE RD,5.0,5.0,Road blocked due to flooding. Seek alternate route.,2023-03-25 09:30:57,2023-03-25 15:20:02,https://goky.ky.gov/?lat=37.20369&lng=-88.306352&zoom=14KY-1433
1,Livingston,KY-1433,CEDAR GROVE RD,8.0,9.0,Roadway blocked due to flooding.  Updates as available.,2025-04-05 22:57:00,2025-04-06 16:06:01,https://goky.ky.gov/?lat=37.234611&lng=-88.278244&zoom=14KY-1433
1,Livingston,KY-1608,MAXFIELD RD,2.0,3.0,ROAD CLOSED DUE TO HIGH WATER,2025-04-12 13:17:54,2025-04-13 15:18:02,https://goky.ky.gov/?lat=37.284214&lng=-88.448524&zoom=14KY-1608
1,Livingston,KY-1608,MAXFIELD RD,2.0,3.0,Roadway blocked due to flooding. Updates as available.,2025-04-12 13:17:54,2025-04-14 15:10:02,https://goky.ky.gov/?lat=37.284214&lng=-88.448524&zoom=14KY-1608
1,Livingston,KY-1608,MAXFIELD RD,2.0,3.1,Roadway blocked due to flooding. Updates as available. ,2025-04-12 13:18:04,2025-04-18 11:26:02,https://goky.ky.gov/?lat=37.284214&lng=-88.448524&zoom=14KY-1608
1,Livingston,KY-1889,HEATER STORE RD,1.0,2.0,"Roadway blocked due to flooding, Seek alternate route.",2023-01-02 23:56:27,2023-01-03 11:56:01,https://goky.ky.gov/?lat=37.094582&lng=-88.33454&zoom=14KY-1889
1,Livingston,KY-3489,JIM WILSON LOOP,0.0,1.0,Blocked due to flooding in the area.,2022-02-22 10:20:00,2022-02-22 15:08:00,https://goky.ky.gov/?lat=37.07114&lng=-88.430537&zoom=14
1,Livingston,KY-453,IUKA RD,13.0,14.0,Roadway blocked due to flooding. Updates as available.,2022-04-12 08:02:00,2022-04-12 15:02:01,https://goky.ky.gov/?lat=37.114759&lng=-88.383996&zoom=14
1,Livingston,KY-453,IUKA RD,13.0,15.0,Roadway blocked due to flooding. Updates as available.,2023-02-16 06:26:04,2023-02-16 13:32:01,https://goky.ky.gov/?lat=37.108154&lng=-88.380679&zoom=14KY-453
1,Livingston,KY-453,IUKA RD,13.0,14.0,Roadway blocked due to flooding. Updates as available.,2024-12-16 12:56:26,2024-12-16 13:28:01,https://goky.ky.gov/?lat=37.108154&lng=-88.380679&zoom=14KY-453
